lsoa_code,e_i,u_i,V_i,london_income_decile,mismatch_category
E01004434,6,0.0004915123456147,508.0,4,Apparently adequate
E01004435,8,0.0066565393514178,460.99999999999994,3,Apparently adequate
E01004436,16,0.0039682195215567,423.0,6,Apparently adequate
E01004437,6,0.0027579732509645,436.0,4,Apparently adequate
E01004438,21,0.0064594815546002,503.0,7,Apparently adequate
E01004439,8,0.0013410011572627,426.00000000000006,6,Apparently adequate
E01004440,14,0.0118487723206983,440.0,6,Apparently adequate
E01004441,7,0.0026210868605599,465.0,8,Apparently adequate
E01004442,13,0.0056466939693435,471.0,7,Apparently adequate
E01004443,15,0.0004139789094393,446.0,5,Apparently adequate
E01004444,13,0.00011277302941,523.0,2,Apparently adequate
E01004445,10,0.0005947530864197,443.0,6,Apparently adequate
E01004446,12,0.0004788451645769,500.00000000000006,6,Apparently adequate
E01004447,19,0.0066594785573068,457.99999999999994,6,Apparently adequate
E01004448,9,0.005059456446995,504.00000000000006,5,Apparently adequate
E01004449,3,0.012996270576003,459.0,1,Apparently adequate
E01004450,3,0.0017899948558384,791.0,8,Apparently adequate
E01004451,7,0.0050857721559055,812.0,7,Apparently adequate
E01004452,4,0.0004541859567901,695.9999999999999,4,Apparently adequate
E01004453,2,0.0,741.0,5,Apparently adequate
E01004454,7,0.0,715.0,5,Apparently adequate
E01004455,5,0.000897222222145,586.0,4,Apparently adequate
E01004456,2,0.0031552854938271,475.0,1,Apparently adequate
E01004457,9,0.0036652091904578,454.00000000000006,5,Apparently adequate
E01004458,7,0.0,482.0,4,Apparently adequate
E01004459,1,0.0,401.99999999999994,1,Apparently adequate
E01004460,15,0.0169232253079732,528.0,5,Saturated / potentially underprovided
E01004462,10,0.005167611882581,528.0,5,Apparently adequate
E01004463,16,0.0044365113808352,513.0,6,Apparently adequate
E01004464,4,0.0022563657406442,351.0,2,Apparently adequate
E01004465,14,0.0022554012345127,448.0,8,Apparently adequate
E01004466,11,0.0055549242422138,482.0,8,Apparently adequate
E01004467,5,1.7438271450617285e-05,533.0,2,Apparently adequate
E01004468,10,0.0024298611111111,619.9999999999999,8,Apparently adequate
E01004469,10,0.0028378086418209,458.0,1,Apparently adequate
E01004470,11,0.001171997755331,387.0,5,Apparently adequate
E01004471,6,0.0064938914609053,451.0,4,Apparently adequate
E01004472,9,0.0350570130310785,529.0,9,Saturated / potentially underprovided
E01004473,10,0.0318672453692901,443.0,9,Saturated / potentially underprovided
E01004474,7,0.0297640909742614,397.0,8,Saturated / potentially underprovided
E01004475,12,0.0050289914478121,377.0,8,Apparently adequate
E01004476,2,0.0,415.0,8,Apparently adequate
E01004477,19,0.0176289324772105,591.0,10,Saturated / potentially underprovided
E01004478,34,0.0163197508165282,539.0,10,Saturated / potentially underprovided
E01004479,16,0.01668002507663,588.0,10,Saturated / potentially underprovided
E01004480,7,0.016560901675044,441.0,10,Saturated / potentially underprovided
E01004481,5,0.0763700360065329,378.0,8,Saturated / potentially underprovided
E01004482,10,0.0167996913574845,379.0,8,Saturated / potentially underprovided
E01004483,3,0.0228719135792181,587.0,7,Saturated / potentially underprovided
E01004484,5,0.0146063271602623,403.0,8,Apparently adequate
E01004485,10,0.0242552854927469,413.0,8,Saturated / potentially underprovided
E01004486,7,0.0730700874475951,425.00000000000006,8,Saturated / potentially underprovided
E01004487,5,0.0195645833329475,450.0,8,Saturated / potentially underprovided
E01004488,9,0.0065336934153377,405.0,9,Apparently adequate
E01004489,16,0.0120020576127748,407.0,7,Apparently adequate
E01004490,8,0.0130191454471209,490.0,10,Apparently adequate
E01004491,3,0.0264618055538837,529.9999999999999,7,Saturated / potentially underprovided
E01004492,10,0.0065606481478009,484.99999999999994,7,Apparently adequate
E01004493,8,0.0641355372285397,559.0,7,Saturated / potentially underprovided
E01004494,6,0.0517997363673161,503.0,7,Saturated / potentially underprovided
E01004495,5,0.0126179166664197,364.0,4,Apparently adequate
E01004496,4,0.0226819058631365,543.0,8,Saturated / potentially underprovided
E01004497,2,0.0248456790119598,471.0,8,Saturated / potentially underprovided
E01004498,13,0.0138726258307217,542.0,9,Apparently adequate
E01004499,7,0.019137400792824,457.99999999999994,8,Saturated / potentially underprovided
E01004500,8,0.0191811824842544,512.0,7,Saturated / potentially underprovided
E01004501,4,0.0150460310568576,434.0,6,Apparently adequate
E01004502,10,0.0571991898134259,548.0,10,Saturated / potentially underprovided
E01004503,3,0.0066069958843878,517.0,7,Apparently adequate
E01004504,4,0.0547131558631365,583.0,9,Saturated / potentially underprovided
E01004505,8,0.0223535397366415,532.0,9,Saturated / potentially underprovided
E01004506,3,0.0170215192040895,636.0,10,Saturated / potentially underprovided
E01004507,5,0.0246068415608024,576.9999999999999,9,Saturated / potentially underprovided
E01004508,5,0.020427109052572,543.0,9,Saturated / potentially underprovided
E01004510,3,0.0301889146081532,510.00000000000006,9,Saturated / potentially underprovided
E01004511,7,0.0161188455313969,464.0,10,Apparently adequate
E01004512,16,0.0290718918784239,492.0,9,Saturated / potentially underprovided
E01004513,6,0.0259040637854295,434.0,5,Saturated / potentially underprovided
E01004514,12,0.031791666665895,608.0,9,Saturated / potentially underprovided
E01004515,4,0.0260144675924961,390.0,8,Saturated / potentially underprovided
E01004516,22,0.0253681607736567,540.0,9,Saturated / potentially underprovided
E01004517,8,0.0394805651996045,570.0,6,Saturated / potentially underprovided
E01004518,15,0.043783230452289,584.0,8,Saturated / potentially underprovided
E01004519,5,0.0685016975295524,483.0,5,Saturated / potentially underprovided
E01004520,5,0.0163179783946759,397.0,6,Saturated / potentially underprovided
E01004521,18,0.0251862997248371,577.0,5,Saturated / potentially underprovided
E01004522,2,0.0157837577156635,483.0,5,Apparently adequate
E01004523,4,0.0217613811722608,509.0,5,Saturated / potentially underprovided
E01004524,3,0.0280587705744598,421.0,1,Saturated / potentially underprovided
E01004525,0,,328.99999999999994,5,"Low-demand, no provision"
E01004526,2,0.0884209104915123,383.0,4,Saturated / potentially underprovided
E01004527,0,,366.0,7,"Low-demand, no provision"
E01004528,2,0.0487244727352109,388.0,2,Saturated / potentially underprovided
E01004529,13,0.0135094076443791,522.0,6,Apparently adequate
E01004530,8,0.0216932870362172,449.0,7,Saturated / potentially underprovided
E01004531,4,0.0243419174374035,427.0,5,Saturated / potentially underprovided
E01004532,5,0.0307466049374999,405.0,7,Saturated / potentially underprovided
E01004533,3,0.011287165637217,391.99999999999994,4,Apparently adequate
E01004534,10,0.0192624871393775,597.0,10,Saturated / potentially underprovided
E01004535,3,0.0263896604916409,286.99999999999994,1,Saturated / potentially underprovided
E01004536,6,0.0942448088118955,349.0,5,Saturated / potentially underprovided
E01004537,2,0.0706658950596064,355.99999999999994,3,Saturated / potentially underprovided
E01004538,5,0.0567879629614969,528.0,4,Saturated / potentially underprovided
E01004539,2,0.0437447916618441,352.0,2,Saturated / potentially underprovided
E01004540,11,0.0276707585101828,515.0,6,Saturated / potentially underprovided
E01004541,4,0.0307173996901041,291.0,2,Saturated / potentially underprovided
E01004542,23,0.023104233762463,492.0,10,Saturated / potentially underprovided
E01004543,13,0.011473112535286,640.0,10,Apparently adequate
E01004544,14,0.014979635140625,469.0,10,Apparently adequate
E01004545,3,0.0010825617282664,408.0,10,Apparently adequate
E01004546,12,0.0086615226334876,434.0,9,Apparently adequate
E01004547,7,0.0417624007929894,446.0,7,Saturated / potentially underprovided
E01004548,12,0.023267859436648,462.0,7,Saturated / potentially underprovided
E01004549,6,0.016191615225823,501.0,8,Saturated / potentially underprovided
E01004550,8,0.0084384162807677,405.0,7,Apparently adequate
E01004551,3,0.015816572358539,288.99999999999994,7,Apparently adequate
E01004552,13,0.0223366126513087,433.0,10,Saturated / potentially underprovided
E01004553,10,0.0056402391972608,486.0,10,Apparently adequate
E01004554,18,0.0110690264911372,489.0,10,Apparently adequate
E01004555,27,0.0122031035661436,546.9999999999999,10,Apparently adequate
E01004556,18,0.0289420438950188,501.0,10,Saturated / potentially underprovided
E01004557,16,0.0178579402967906,466.99999999999994,10,Saturated / potentially underprovided
E01004558,8,0.0478954555677887,521.0,9,Saturated / potentially underprovided
E01004559,13,0.0215142153365384,497.00000000000006,10,Saturated / potentially underprovided
E01004560,9,0.0476807984672639,547.0,8,Saturated / potentially underprovided
E01004563,4,0.0914331597152777,343.99999999999994,2,Saturated / potentially underprovided
E01004564,9,0.0230552126194272,445.99999999999994,7,Saturated / potentially underprovided
E01004565,10,0.0392717592573688,425.0,7,Saturated / potentially underprovided
E01004566,2,0.0419264403277392,449.0,9,Saturated / potentially underprovided
E01004567,2,0.0557550154309413,386.0,1,Saturated / potentially underprovided
E01004568,0,,233.0,2,"Low-demand, no provision"
E01004569,10,0.0807162358519868,525.0,2,Saturated / potentially underprovided
E01004570,2,0.0059837962961033,391.99999999999994,1,Apparently adequate
E01004571,2,0.0,410.0,1,Apparently adequate
E01004572,5,0.1120091049354166,535.0,5,Saturated / potentially underprovided
E01004573,7,0.0661260526877149,542.0,3,Saturated / potentially underprovided
E01004574,2,0.0821516203688271,348.99999999999994,1,Saturated / potentially underprovided
E01004575,5,0.0124765432094135,411.0,3,Apparently adequate
E01004576,3,0.1146703532204646,514.0,1,Saturated / potentially underprovided
E01004577,8,0.0033232783563368,503.0,8,Apparently adequate
E01004579,12,0.0213988876025109,536.0,8,Saturated / potentially underprovided
E01004580,10,0.0215633294747106,396.99999999999994,7,Saturated / potentially underprovided
E01004581,3,0.0311787551430041,432.00000000000006,7,Saturated / potentially underprovided
E01004582,4,0.1403512731458333,690.0,9,Saturated / potentially underprovided
E01004583,0,,499.00000000000006,7,"Low-demand, no provision"
E01004584,1,0.0684193672827932,293.0,3,Saturated / potentially underprovided
E01004585,9,0.0032328532235082,476.0,9,Apparently adequate
E01004586,43,0.0029977315412135,471.0,10,Apparently adequate
E01004587,57,0.0030570040068496,508.0,10,Apparently adequate
E01004588,6,0.0147408693411136,529.0,10,Apparently adequate
E01004589,43,0.005254321585672,444.0,10,Apparently adequate
E01004590,6,0.0253626543200231,482.0,5,Saturated / potentially underprovided
E01004591,29,0.0100531498328699,429.99999999999994,6,Apparently adequate
E01004592,4,0.0201362847214506,438.0,4,Saturated / potentially underprovided
E01004593,14,0.0354758873452656,547.0,9,Saturated / potentially underprovided
E01004594,12,0.0120498649688143,579.0,10,Apparently adequate
E01004595,7,0.0142763999113756,585.0,9,Apparently adequate
E01004596,22,0.0240129010001519,547.0,10,Saturated / potentially underprovided
E01004597,9,0.0126595078871742,574.0,8,Apparently adequate
E01004598,8,0.0186711516197916,625.0,10,Saturated / potentially underprovided
E01004599,19,0.0126867080891406,529.0000000000001,10,Apparently adequate
E01004601,3,0.0591845421800411,628.0,5,Saturated / potentially underprovided
E01004602,38,0.0026598592833363,535.0,10,Apparently adequate
E01004604,17,0.0378975013604756,662.0,10,Saturated / potentially underprovided
E01004605,20,0.0170830054007523,601.0,8,Saturated / potentially underprovided
E01004606,17,0.018473470406318,572.0,10,Saturated / potentially underprovided
E01004607,6,0.0268043338465149,568.0,10,Saturated / potentially underprovided
E01004608,6,0.0085515260629501,415.0,7,Apparently adequate
E01004609,8,0.0054453607251157,569.0,10,Apparently adequate
E01004610,15,0.0559374999993312,490.0,7,Saturated / potentially underprovided
E01004611,12,0.0074008594819744,391.0,7,Apparently adequate
E01004612,5,0.0783216820973765,373.0,5,Saturated / potentially underprovided
E01004613,4,0.0615296103382523,308.99999999999994,4,Saturated / potentially underprovided
E01004614,7,0.028609200469393,468.00000000000006,6,Saturated / potentially underprovided
E01004615,4,0.0097780992795781,390.0,1,Apparently adequate
E01004616,0,,348.0,5,"Low-demand, no provision"
E01004617,2,0.1763354552453703,337.99999999999994,6,Saturated / potentially underprovided
E01004618,11,0.054333578842803,460.0,10,Saturated / potentially underprovided
E01004619,7,0.0098570601847718,616.0000000000001,10,Apparently adequate
E01004620,16,0.0345976803619309,586.0,8,Saturated / potentially underprovided
E01004621,3,0.0186499485594135,630.0,8,Saturated / potentially underprovided
E01004622,7,0.0306458333305776,334.0,8,Saturated / potentially underprovided
E01004623,12,0.0322055684146733,566.0,9,Saturated / potentially underprovided
E01004624,12,0.0147450917348894,508.0,8,Apparently adequate
E01004625,14,0.0281063988087797,614.0,10,Saturated / potentially underprovided
E01004626,8,0.0193935988937435,690.0,9,Saturated / potentially underprovided
E01004627,13,0.0385901590684947,491.0,9,Saturated / potentially underprovided
E01004628,9,0.0340079732502429,599.0,5,Saturated / potentially underprovided
E01004629,5,0.0314419753074074,575.0,9,Saturated / potentially underprovided
E01004630,7,0.0248021108897982,425.0,1,Saturated / potentially underprovided
E01004631,6,0.0628313400187757,505.0,3,Saturated / potentially underprovided
E01004632,13,0.0090852920225546,479.0,8,Apparently adequate
E01004633,4,0.0049415509255401,358.0,1,Apparently adequate
E01004634,0,,483.0,6,"Low-demand, no provision"
E01004635,7,0.0408698192229938,495.0,5,Saturated / potentially underprovided
E01004636,0,,488.0,4,"Low-demand, no provision"
E01004637,4,0.0896421682081404,458.0,5,Saturated / potentially underprovided
E01004638,3,5.1440329218107e-06,700.0,10,Apparently adequate
E01004639,0,,596.0,9,Demand-implied desert
E01004640,6,0.0203518518511445,595.0,10,Saturated / potentially underprovided
E01004641,3,0.1422060185159465,696.0,6,Saturated / potentially underprovided
E01004642,9,0.013546960732896,597.0,5,Apparently adequate
E01004643,2,0.0101168981469907,621.0,4,Apparently adequate
E01004644,9,0.0380401234549682,902.0,7,Saturated / potentially underprovided
E01004645,5,0.0096209876537808,490.0,2,Apparently adequate
E01004646,55,0.0157036604464985,535.0,8,Apparently adequate
E01004647,41,0.0155229897490151,394.0,7,Apparently adequate
E01004648,31,0.0105083735724966,623.0,9,Apparently adequate
E01004649,19,0.0085485705001015,395.0,10,Apparently adequate
E01004650,38,0.01232781026596,522.0,10,Apparently adequate
E01004651,14,0.0143155037474922,329.0,10,Apparently adequate
E01004652,7,0.0308029651670524,197.99999999999997,7,Saturated / potentially underprovided
E01004653,38,0.0104976496503411,418.0,9,Apparently adequate
E01004654,31,0.0133737679207984,516.0,9,Apparently adequate
E01004656,31,0.014086419752601,368.0,6,Apparently adequate
E01004657,25,0.0194333333307947,247.0,10,Saturated / potentially underprovided
E01004658,8,0.0690777874212962,203.0,7,Saturated / potentially underprovided
E01004659,20,0.0247344907398823,280.0,8,Saturated / potentially underprovided
E01004660,11,0.0168251613344556,237.99999999999997,10,Saturated / potentially underprovided
E01004661,14,0.0149969135797922,271.99999999999994,7,Apparently adequate
