lsoa_code,e_i,D_A,D_B,D_C,D_D,IMD_i,london_income_decile,x_j_A_p2000,s_j_A_p2000,A_i_A_p2000,x_j_A_p5000,s_j_A_p5000,A_i_A_p5000,x_j_A_p8000,s_j_A_p8000,A_i_A_p8000,x_j_B_p2000,s_j_B_p2000,A_i_B_p2000,x_j_B_p5000,s_j_B_p5000,A_i_B_p5000,x_j_B_p8000,s_j_B_p8000,A_i_B_p8000,x_j_C_p2000,s_j_C_p2000,A_i_C_p2000,x_j_C_p5000,s_j_C_p5000,A_i_C_p5000,x_j_C_p8000,s_j_C_p8000,A_i_C_p8000,x_j_D_p2000,s_j_D_p2000,A_i_D_p2000,x_j_D_p5000,s_j_D_p5000,A_i_D_p5000,x_j_D_p8000,s_j_D_p8000,A_i_D_p8000
E01000771,0,97.62954545454542,98.1957968181818,99.32829954545451,100.46080227272724,0.058,10,0.0,97.629545,1.6825600708157828,0.0,97.629545,1.8611657965665116,0.0,97.629545,2.0754222544071754,0.0,98.195797,1.6804799471477128,0.0,98.195797,1.8817968516336598,0.0,98.195797,2.0865189304567595,0.0,99.3283,1.6803720504545954,0.0,99.3283,1.9145524063700763,0.0,99.3283,2.0975316555325474,0.0,100.4608,1.694382919133821,0.0,100.4608,1.9049946516450285,0.0,100.4608,2.1060330603200668
E01000772,0,109.94318181818178,110.7347727272727,112.31795454545453,113.90113636363633,0.072,10,0.0,109.94318,1.6130011346291606,0.0,109.94318,1.7975767149189887,0.0,109.94318,2.0106305582887596,0.0,110.73477,1.6066697368325409,0.0,110.73477,1.8117016194981694,0.0,110.73477,2.0155824672238483,0.0,112.31795,1.6081304071361506,0.0,112.31795,1.8433081257643606,0.0,112.31795,2.0309666697081283,0.0,113.90114,1.621971613000305,0.0,113.90114,1.8365275283526923,0.0,113.90114,2.059126959488066
E01000773,0,91.47272727272728,92.17706727272729,93.58574727272726,94.99442727272726,0.077,10,0.0,91.472727,1.6301558045999065,0.0,91.472727,1.8067849174325494,0.0,91.472727,2.018400001158336,0.0,92.177067,1.6258739028756581,0.0,92.177067,1.8301784434733137,0.0,92.177067,2.0199224120148283,0.0,93.585747,1.6275258771368906,0.0,93.585747,1.8628019516044552,0.0,93.585747,2.041937772413571,0.0,94.994427,1.6425599618660813,0.0,94.994427,1.8534734117385436,0.0,94.994427,2.0529638963934604
E01000774,0,88.20584415584415,89.10554376623375,90.90494298701296,92.7043422077922,0.102,9,0.0,88.205844,1.649360405635045,0.0,88.205844,1.8234111771572397,0.0,88.205844,2.036425428047439,0.0,89.105544,1.6456825442102279,0.0,89.105544,1.851804366284279,0.0,89.105544,2.0346481989288314,0.0,90.904943,1.6476132704489816,0.0,90.904943,1.885280512657216,0.0,90.904943,2.0630802087714555,0.0,92.704342,1.6627906839606847,0.0,92.704342,1.8731353486525915,0.0,92.704342,2.064711272348612
E01000775,1,155.67954545454543,157.71894749999998,161.79775159090906,165.8765556818182,0.131,8,0.0,142.51194,1.5489342013108103,0.0,142.51194,1.724563856373679,0.0,142.51194,1.9323631420308631,0.0,144.55134,1.5410314264035028,0.0,144.55134,1.7484953159548913,0.0,144.55134,1.9253960656071905,0.0,148.63015,1.5447941679558195,0.0,148.63015,1.7815214125749566,0.0,148.63015,1.9550266966282095,0.0,152.70895,1.5621858762621996,0.0,152.70895,1.7765431136070038,0.0,152.70895,1.9768673413115878
E01000777,0,95.87045454545452,96.55113477272724,97.91249522727271,99.27385568181816,0.071,10,0.0,95.870455,1.5918784559018904,0.0,95.870455,1.7662843299480626,0.0,95.870455,1.9795063232485204,0.0,96.551135,1.586454427178611,0.0,96.551135,1.7970412881424775,0.0,96.551135,1.9730630000734002,0.0,97.912495,1.5896481970130127,0.0,97.912495,1.8296844625218673,0.0,97.912495,2.0042830419953077,0.0,99.273856,1.6058797182254665,0.0,99.273856,1.8190087214434878,0.0,99.273856,2.0128849282658523
E01000778,0,100.2681818181818,101.68196318181816,104.5095259090909,107.33708863636362,0.141,8,0.0,100.26818,1.6157320500724464,0.0,100.26818,1.7887033005022417,0.0,100.26818,2.008192442969362,0.0,101.68196,1.6111581220110627,0.0,101.68196,1.8280075961438365,0.0,101.68196,1.9987913781602595,0.0,104.50953,1.6144942403169784,0.0,104.50953,1.8609573635575924,0.0,104.50953,2.035688490415727,0.0,107.33709,1.6302135579944736,0.0,107.33709,1.8445283350531674,0.0,107.33709,2.0341488235406477
E01000779,0,85.81850649350646,87.29458480519479,90.2467414285714,93.19889805194802,0.172,8,0.0,85.818506,1.6402526905607675,0.0,85.818506,1.830260799621022,0.0,85.818506,2.0728009644129486,0.0,87.294585,1.6374078353214174,0.0,87.294585,1.8464237504221845,0.0,87.294585,2.0806370623526593,0.0,90.246741,1.6379580804596747,0.0,90.246741,1.8717555615346395,0.0,90.246741,2.1423099317735814,0.0,93.198898,1.6400083865719366,0.0,93.198898,1.8478281408094115,0.0,93.198898,2.1780678695129767
E01000780,0,81.6720779220779,83.81188636363635,88.09150324675323,92.3711201298701,0.262,5,0.0,81.672078,1.5694413962839207,0.0,81.672078,1.761965463508742,0.0,81.672078,1.9945254595527282,0.0,83.811886,1.566193294172256,0.0,83.811886,1.7791193609756037,0.0,83.811886,2.001643105607574,0.0,88.091503,1.5669608649550093,0.0,88.091503,1.8083932487039491,6.0,9.0858799,2.1412312663728654,0.0,92.37112,1.5676247653138193,0.0,92.37112,1.780982314642195,7.0,0.19789293,2.2034952949412103
E01000781,0,66.97110389610388,69.64994805194804,75.00763636363635,80.36532467532466,0.4,2,0.0,66.971104,1.5333536651775952,0.0,66.971104,1.7266304656765714,0.0,66.971104,1.9538526572701331,0.0,69.649948,1.5299399701827878,0.0,69.649948,1.7434550317340847,0.0,69.649948,1.9593909637739855,0.0,75.007636,1.530904528940313,0.0,75.007636,1.7759040174786576,5.0,9.1696169,2.1060131309460246,0.0,80.365325,1.5309732154145739,0.0,80.365325,1.7469552702031175,6.0,1.3597014,2.187792291790753
E01000782,0,64.70941558441558,67.22661185064935,72.26100438311688,77.29539691558442,0.389,3,0.0,64.709416,1.5535323019146619,0.0,64.709416,1.7443016898691988,0.0,64.709416,1.9713346471406976,0.0,67.226612,1.5499598291598753,0.0,67.226612,1.7596438413082642,0.0,67.226612,1.977059677508118,0.0,72.261004,1.5510165421841786,0.0,72.261004,1.7911789708256909,0.0,72.261004,2.0547631603989815,0.0,77.295397,1.5532003890233108,0.0,77.295397,1.7643119242566319,5.0,11.457377,2.1783935247770696
E01000783,0,72.87662337662336,75.74067467532464,81.46877727272727,87.19687987012983,0.393,3,0.0,72.876623,1.5134898759580415,0.0,72.876623,1.7058260201837698,0.0,72.876623,1.9297412781389927,0.0,75.740675,1.509967177062424,0.0,75.740675,1.7215805027554847,0.0,75.740675,1.9336139502105891,0.0,81.468777,1.5111812584649553,0.0,81.468777,1.7563516019947392,0.0,81.468777,2.034819845234657,0.0,87.19688,1.5120468367424844,0.0,87.19688,1.7271208199123316,6.0,8.1912566,2.1731852088548314
E01000784,0,96.87564935064933,98.14472035714284,100.68286237012984,103.22100438311686,0.131,8,0.0,96.875649,1.4799704172790924,0.0,96.875649,1.6731626646024416,0.0,96.875649,1.8939128193884527,0.0,98.14472,1.4765680503854808,0.0,98.14472,1.6885474025292375,0.0,98.14472,1.8959758378346647,0.0,100.68286,1.4780422833526898,0.0,100.68286,1.7269735460052682,7.0,8.5096352,2.0574240148046403,0.0,103.221,1.478352162540248,0.0,103.221,1.6960139373945486,7.0,11.047777,2.144485992440979
E01000785,0,76.39480519480519,78.7401257142857,83.43076675324674,88.12140779220778,0.307,4,0.0,76.394805,1.5145335238247477,0.0,76.394805,1.7054974885291894,0.0,76.394805,1.9286501519106012,0.0,78.740126,1.5107629115706176,0.0,78.740126,1.7203841310800367,0.0,78.740126,1.9317636603231423,0.0,83.430767,1.5121117268124937,0.0,83.430767,1.7555648503610075,0.0,83.430767,2.012874892669145,0.0,88.121408,1.5143685576148074,0.0,88.121408,1.726901748844586,6.0,9.1157845,2.1636146274936947
E01000786,0,111.9535714285714,113.14027928571424,115.51369499999996,117.88711071428568,0.106,9,0.0,111.95357,1.0236181851339143,8.0,6.6127403,1.2836146722450812,8.0,6.6127403,1.455373228023487,0.0,113.14028,1.0220966886574137,8.0,7.7994482,1.3075640464394422,8.0,7.7994482,1.4538333585650511,0.0,115.5137,1.0254888619875675,8.0,10.172864,1.32381509911033,8.0,10.172864,1.4797616041444486,0.0,117.88711,1.0376533446795198,8.0,12.54628,1.3125561701509172,8.0,12.54628,1.5028687273716526
E01000787,0,90.97012987012984,93.29896519480518,97.95663584415584,102.61430649350648,0.256,6,0.0,90.97013,1.0790170886041488,6.0,11.964507,1.3635313623305845,6.0,11.964507,1.5562700572330896,0.0,93.298965,1.0781590449086103,0.0,93.298965,1.3381565949139,7.0,1.125738,1.5643293601441717,0.0,97.956636,1.0828567585959932,7.0,5.7834086,1.425249776224293,7.0,5.7834086,1.5982156226046293,0.0,102.61431,1.1030040147877629,0.0,102.61431,1.3364488943960295,7.0,10.441079,1.624278184648491
E01000788,0,94.7396103896104,96.59650675324676,100.31029948051948,104.02409220779222,0.196,7,0.0,94.73961,1.0870626520475262,7.0,2.5663832,1.3920962169096633,7.0,2.5663832,1.5751520898112803,0.0,96.596507,1.0856413228355644,7.0,4.4232796,1.4101123546702963,7.0,4.4232796,1.5737248673312396,0.0,100.3103,1.090024471893142,7.0,8.1370723,1.4459165008780985,7.0,8.1370723,1.6070987911903876,0.0,104.02409,1.1073302617067742,7.0,11.850865,1.4158990472680284,7.0,11.850865,1.6362241904211667
E01000789,0,73.37922077922076,77.39306415584413,85.42075090909088,93.44843766233764,0.547,1,0.0,73.379221,1.053880975012454,0.0,73.379221,1.2701886867830052,5.0,7.5412014,1.5087038497436827,0.0,77.393064,1.052757170181533,5.0,11.555045,1.3472705254092867,5.0,11.555045,1.5081575360049366,0.0,85.420751,1.0568025903179237,0.0,85.420751,1.317580590429725,6.0,6.4151276,1.5470113670193708,0.0,93.448438,1.0723135185974604,0.0,93.448438,1.298778070717683,7.0,1.2752105,1.5797507523381453
E01000790,1,130.68426376355907,132.73600670464697,136.8394925868227,140.94297846899846,0.157,8,0.0,117.51666,1.1014483673719786,8.0,12.175829,1.4041893851483267,8.0,12.175829,1.5833031744640382,0.0,119.5684,1.0995369875707466,9.0,1.0599679,1.4281505712621492,9.0,1.0599679,1.5890604137812208,0.0,123.67189,1.1037073839813307,9.0,5.1634537,1.4645169691632507,9.0,5.1634537,1.620576828622134,0.0,127.77537,1.118791421800577,9.0,9.2669396,1.445682341587845,9.0,9.2669396,1.6517624365178474
E01000791,0,102.90681818181817,104.23431613636362,106.88931204545452,109.54430795454545,0.129,8,0.0,102.90682,1.072505579703968,7.0,10.733591,1.367827345270991,7.0,10.733591,1.5549302727906915,0.0,104.23432,1.0712016252768852,7.0,12.061089,1.3906677134922183,7.0,12.061089,1.5539911741235102,0.0,106.88931,1.07545007552253,8.0,1.548481,1.427007889655819,8.0,1.548481,1.594423498356444,0.0,109.54431,1.0922865691953378,0.0,109.54431,1.3345300874732982,8.0,4.2034769,1.6216780401285746
E01000792,0,92.47792207792207,94.66964883116884,99.05310233766232,103.43655584415583,0.237,6,0.0,92.477922,1.0476775643536724,0.0,92.477922,1.2624176056146164,7.0,0.30469488,1.5095580339648569,0.0,94.669649,1.046361836710513,7.0,2.4964216,1.352779075831533,7.0,2.4964216,1.5084797674479795,0.0,99.053102,1.0502028753252426,0.0,99.053102,1.308066032714752,7.0,6.8798751,1.5389688349048996,0.0,103.43656,1.0646021906442982,7.0,11.263329,1.3453003669404935,7.0,11.263329,1.5645702325010564
E01000793,0,112.58181818181816,112.99837090909088,113.83147636363633,114.6645818181818,0.037,10,0.0,112.58182,1.0560493137257667,0.0,112.58182,1.26442362073058,0.0,112.58182,1.4361398716467568,0.0,112.99837,1.0541976841780176,0.0,112.99837,1.2823180408695727,0.0,112.99837,1.4340942050335814,0.0,113.83148,1.0579312460984305,0.0,113.83148,1.3094939814844584,0.0,113.83148,1.4622733116819973,0.0,114.66458,1.0714536351561175,0.0,114.66458,1.2931469051688764,0.0,114.66458,1.4893681249166146
E01000794,0,111.07402597402596,111.50721467532466,112.37359207792208,113.23996948051948,0.039,10,0.0,111.07403,1.0520520378279643,0.0,111.07403,1.2446102976094522,0.0,111.07403,1.4102748821762314,0.0,111.50721,1.0498794494062138,0.0,111.50721,1.2592245483358686,0.0,111.50721,1.407552056525533,0.0,112.37359,1.0534785443791563,0.0,112.37359,1.2873154174471453,0.0,112.37359,1.43418020913151,0.0,113.23997,1.0663190581225823,0.0,113.23997,1.2752878091480944,0.0,113.23997,1.4619335279216377
E01000795,0,87.45194805194804,89.30592935064935,93.01389194805192,96.72185454545452,0.212,7,0.0,87.451948,1.0246637512888368,0.0,87.451948,1.2044161872248011,0.0,87.451948,1.364053583759691,0.0,89.305929,1.0226439509964769,0.0,89.305929,1.2190113690431283,0.0,89.305929,1.361678202750062,0.0,93.013892,1.0259555144643557,0.0,93.013892,1.2431039578383307,0.0,93.013892,1.386111997903913,0.0,96.721855,1.0377253083147653,0.0,96.721855,1.232922793685453,0.0,96.721855,1.4110832441042171
E01000796,0,50.1340909090909,52.59066136363635,57.50380227272726,62.416943181818176,0.49,1,0.0,50.134091,1.9320070562591636,0.0,50.134091,2.100838079941866,0.0,50.134091,2.309473917811175,0.0,52.590661,1.9321426571561737,0.0,52.590661,2.1214535389487033,0.0,52.590661,2.3119304901067386,0.0,57.503802,1.9311787368025986,0.0,57.503802,2.16876491777632,0.0,57.503802,2.3540837952851916,0.0,62.416943,1.9445129855867258,0.0,62.416943,2.14902151782321,0.0,62.416943,2.3335856537269817
E01000797,0,88.70844155844156,89.7197177922078,91.74227025974028,93.76482272727272,0.114,9,0.0,88.708442,1.8327274745037803,0.0,88.708442,2.013833940085733,6.0,9.7028182,2.2885511360155295,0.0,89.719718,1.836876509635498,0.0,89.719718,2.0307854478140417,6.0,10.714094,2.302499514990469,0.0,91.74227,1.8319109701668288,0.0,91.74227,2.0642785836209847,6.0,12.736647,2.308024425067535,0.0,93.764823,1.844049144361636,0.0,93.764823,2.054371391199682,0.0,93.764823,2.2554621561577886
E01000798,0,55.537012987012965,57.51413064935063,61.46836597402595,65.42260129870127,0.356,3,0.0,55.537013,1.8996450793566155,0.0,55.537013,2.0701515385761495,0.0,55.537013,2.2812837190507658,0.0,57.514131,1.8998810971177735,0.0,57.514131,2.090370221310253,0.0,57.514131,2.28545777306472,0.0,61.468366,1.8987593631928497,0.0,61.468366,2.132521363947794,0.0,61.468366,2.318993572482386,0.0,65.422601,1.9118657171883564,0.0,65.422601,2.1150015103182493,0.0,65.422601,2.3024361144239354
E01000799,1,74.31070427182193,76.14617866733593,79.81712745836394,83.48807624939194,0.247,6,0.0,61.1431,1.8863574134414949,0.0,61.1431,2.0590979474684805,0.0,61.1431,2.2743895666582765,0.0,62.978575,1.887066392642502,0.0,62.978575,2.078240674512113,0.0,62.978575,2.28122432371817,0.0,66.649524,1.8854390377708898,0.0,66.649524,2.116367399428117,0.0,66.649524,2.3056318013576718,0.0,70.320472,1.8981728790044714,0.0,70.320472,2.101708852814265,0.0,70.320472,2.2931207792773645
E01000800,0,67.97629870129869,69.98839714285714,74.01259402597401,78.03679090909088,0.296,5,0.0,67.976299,1.9263515644542704,0.0,67.976299,2.0949438561863936,0.0,67.976299,2.3034910621677893,0.0,69.988397,1.9264247952226197,0.0,69.988397,2.1162043850195484,0.0,69.988397,2.305335458920551,0.0,74.012594,1.9255347764398936,0.0,74.012594,2.1645362301038285,0.0,74.012594,2.349535312741716,0.0,78.036791,1.9390798255501749,0.0,78.036791,2.1432030055598945,0.0,78.036791,2.3267966703574245
E01000801,0,70.61493506493505,72.26026305194804,75.55091902597403,78.84157499999999,0.233,6,0.0,70.614935,1.8489053477236215,0.0,70.614935,2.0195857544539786,0.0,70.614935,2.231099949390236,0.0,72.260263,1.848684053518429,0.0,72.260263,2.0421308848129938,0.0,72.260263,2.234074747557774,0.0,75.550919,1.8479738348121284,0.0,75.550919,2.0849877410551274,0.0,75.550919,2.2699753435092505,0.0,78.841575,1.8616942609436933,0.0,78.841575,2.065109037623326,0.0,78.841575,2.2508161087935985
E01000802,0,77.65129870129869,79.22762006493505,82.38026279220777,85.5329055194805,0.203,7,0.0,77.651299,1.9971301848985243,0.0,77.651299,2.1668262514153964,0.0,77.651299,2.3757294150398214,0.0,79.22762,1.997611732064155,0.0,79.22762,2.183674075414448,0.0,79.22762,2.3813864209002755,0.0,82.380263,1.9962976589335992,0.0,82.380263,2.2215732535871875,0.0,82.380263,2.4091896731008235,0.0,85.532906,2.008194968468372,0.0,85.532906,2.2081791803743607,0.0,85.532906,2.398452107180998
E01000803,0,68.98149350649349,70.63704935064933,73.94816103896103,77.25927272727272,0.24,6,0.0,68.981494,1.982570980834759,0.0,68.981494,2.154344273918333,0.0,68.981494,2.367725745043476,0.0,70.637049,1.9833737714941875,0.0,70.637049,2.170135391792334,0.0,70.637049,2.3758963173527716,0.0,73.948161,1.9817855294604214,0.0,73.948161,2.203845977135641,0.0,73.948161,2.3939867098141647,0.0,77.259273,1.993126647824667,0.0,77.259273,2.1924613047606942,0.0,77.259273,2.387614265930681
E01000804,0,86.82370129870128,87.46619668831168,88.75118746753245,90.03617824675322,0.074,10,0.0,86.823701,1.9201888776108442,0.0,86.823701,2.0979368914409133,6.0,7.818078,2.3689700483755702,0.0,87.466197,1.9226001768427299,0.0,87.466197,2.1127891608909395,6.0,8.4605734,2.382229289849502,0.0,88.751187,1.91980998096748,0.0,88.751187,2.144309766366581,0.0,88.751187,2.339340130042799,0.0,90.036178,1.9307705772704002,0.0,90.036178,2.135523183647839,0.0,90.036178,2.339666145703867
E01000805,0,69.35844155844154,71.16176103896102,74.76839999999999,78.37503896103894,0.26,6,0.0,69.358442,1.917134871550287,0.0,69.358442,2.090414321247188,0.0,69.358442,2.3073921987065704,0.0,71.161761,1.9182823652070282,0.0,71.161761,2.107672709743823,0.0,71.161761,2.315533913639512,0.0,74.7684,1.9163167368136762,0.0,74.7684,2.14346454046935,0.0,74.7684,2.334519830126354,0.0,78.375039,1.9283423279836063,0.0,78.375039,2.13092576702865,0.0,78.375039,2.325316894915705
E01000806,1,52.85731759539525,54.91346724985612,59.02576655877787,63.13806586769962,0.389,3,0.0,39.689714,1.9640957232790381,0.0,39.689714,2.1339032256212818,0.0,39.689714,2.3434839383567416,0.0,41.745863,1.9645089706252965,0.0,41.745863,2.15226603609526,0.0,41.745863,2.3481879939125774,0.0,45.858163,1.9632516928936723,0.0,45.858163,2.1940406291916967,0.0,45.858163,2.3809839366820604,0.0,49.970462,1.9757659150017837,0.0,49.970462,2.1787044001288614,0.0,49.970462,2.367123123191073
E01000807,0,98.88603896103892,99.94411957792204,102.06028081168829,104.17644204545452,0.107,9,0.0,98.886039,1.2524555778113486,0.0,98.886039,1.4542296227992186,7.0,6.7128118,1.7446328911884892,0.0,99.94412,1.249897942808884,0.0,99.94412,1.4658350275074499,7.0,7.7708924,1.7291147685838602,0.0,102.06028,1.254491758883225,7.0,9.8870536,1.6022718937930436,7.0,9.8870536,1.7814796631993315,0.0,104.17644,1.264968728003747,0.0,104.17644,1.5000476041828015,7.0,12.003215,1.8397446536038675
E01000808,0,107.43019480519476,108.12849107142851,109.52508360389606,110.9216761363636,0.065,10,0.0,107.43019,1.1635455147279141,8.0,2.0893637,1.4709785965250761,8.0,2.0893637,1.6817803538105993,0.0,108.12849,1.1617160851637205,8.0,2.78766,1.4831953067081596,8.0,2.78766,1.67506880639544,0.0,109.52508,1.1666267121287772,8.0,4.1842525,1.5446735911782148,8.0,4.1842525,1.7142178534237906,0.0,110.92168,1.181455158484516,8.0,5.5808451,1.5204795600832681,8.0,5.5808451,1.753603985765373
E01000809,0,101.02207792207793,101.41606402597402,102.20403623376625,102.99200844155844,0.039,10,0.0,101.02208,1.2182991890644872,0.0,101.02208,1.4135525571225929,0.0,101.02208,1.6377944816154857,0.0,101.41606,1.2143488687099517,0.0,101.41606,1.4252391464055782,0.0,101.41606,1.6220556251549065,0.0,102.20404,1.2185998863361245,0.0,102.20404,1.48752392300409,0.0,102.20404,1.6687861990061361,0.0,102.99201,1.2314238277930687,0.0,102.99201,1.4558576162166772,0.0,102.99201,1.722638952828521
E01000810,0,106.55064935064932,106.72113038961037,107.06209246753244,107.40305454545452,0.016,10,0.0,106.55065,1.19244604278933,0.0,106.55065,1.424314671432294,8.0,1.2098183,1.716701606589314,0.0,106.72113,1.1909793685717633,0.0,106.72113,1.435913157334143,8.0,1.3802993,1.708590077908025,0.0,107.06209,1.1962451866117982,8.0,1.7212614,1.5776852697598587,8.0,1.7212614,1.7511574624756703,0.0,107.40305,1.2098669609942712,8.0,2.0622235,1.5481868431980548,8.0,2.0622235,1.7939894687432847
E01000811,0,83.93376623376622,84.56326948051947,85.82227597402596,87.08128246753246,0.075,10,0.0,83.933766,1.2079785700192882,0.0,83.933766,1.4117214426786666,6.0,4.9281429,1.6877792725090668,0.0,84.563269,1.2047676854680667,0.0,84.563269,1.4234095325005673,6.0,5.5576462,1.6748391568052314,0.0,85.822276,1.2091987726874107,0.0,85.822276,1.4881901171523717,6.0,6.8166527,1.719436748446059,0.0,87.081282,1.2219308623177842,0.0,87.081282,1.4572809960503312,6.0,8.0756592,1.7691954201506892
E01000812,0,100.51948051948052,101.80612987012984,104.37942857142856,106.95272727272727,0.128,9,0.0,100.51948,1.1241375293985978,7.0,8.3462533,1.4427640710621406,7.0,8.3462533,1.6326818273869423,0.0,101.80613,1.1226562857039761,7.0,9.6329027,1.4569592693420805,7.0,9.6329027,1.6292594848564168,0.0,104.37943,1.1274716145789898,7.0,12.206201,1.5037761879648874,7.0,12.206201,1.66554042475579,0.0,106.95273,1.14509502841759,8.0,1.6118962,1.4897950758440444,8.0,1.6118962,1.707708116664569
E01000813,0,100.64512987012984,101.12822649350645,102.0944197402597,103.06061298701296,0.048,10,0.0,100.64513,1.1805515948061087,0.0,100.64513,1.3902419853998005,7.0,8.4719027,1.663599318436432,0.0,101.12823,1.1774581626303082,0.0,101.12823,1.402071597281989,7.0,8.9549993,1.6535897056095283,0.0,102.09442,1.1818534975713766,0.0,102.09442,1.4579968783467239,7.0,9.9211925,1.6933856160179421,0.0,103.06061,1.1953626807462425,0.0,103.06061,1.4341778290685658,7.0,10.887386,1.7379589620123896
