lsoa_code,lsoa_name,e_i,S_eff_i,U_i,n_evse,n_active_evse,n_active_locations,has_evse_i
E01004536,Wandsworth 008B,6,0.5654688528713735,0.09424480881189558,12,11,6,True
E01004537,Wandsworth 007B,2,0.14133179011921296,0.07066589505960648,2,1,1,True
E01004538,Wandsworth 007C,5,0.28393981480748454,0.05678796296149691,5,5,5,True
E01004539,Wandsworth 003A,2,0.08748958332368827,0.04374479166184413,2,2,2,True
E01004540,Wandsworth 003B,11,0.3043783436120113,0.027670758510182848,13,11,9,True
E01004541,Wandsworth 007D,4,0.12286959876041666,0.030717399690104164,4,4,4,True
E01004542,Wandsworth 021D,23,0.5313973765366512,0.023104233762463094,24,10,10,True
E01004543,Wandsworth 027A,13,0.14915046295871914,0.011473112535286089,13,9,9,True
E01004544,Wandsworth 021E,14,0.20971489196875,0.014979635140625001,15,11,11,True
E01004545,Wandsworth 027B,3,0.0032476851847993825,0.001082561728266461,9,1,1,True
E01004546,Wandsworth 027C,12,0.10393827160185184,0.008661522633487654,15,8,8,True
E01004547,Wandsworth 029C,7,0.2923368055509259,0.041762400792989415,7,5,5,True
E01004548,Wandsworth 029D,12,0.27921431323977625,0.02326785943664802,21,6,5,True
E01004549,Wandsworth 027D,6,0.09714969135493827,0.016191615225823044,6,4,4,True
E01004550,Wandsworth 017D,8,0.06750733024614197,0.008438416280767747,8,5,5,True
E01004551,Wandsworth 012E,3,0.04744971707561728,0.015816572358539092,7,6,2,True
E01004552,Wandsworth 008C,13,0.29037596446701386,0.02233661265130876,14,10,9,True
E01004553,Wandsworth 015A,10,0.056402391972608025,0.005640239197260802,13,5,5,True
E01004554,Wandsworth 009A,18,0.1992424768404707,0.01106902649113726,19,14,14,True
E01004555,Wandsworth 017E,27,0.32948379628587965,0.01220310356614369,29,20,19,True
E01004556,Wandsworth 009B,18,0.5209567901103395,0.02894204389501886,19,14,14,True
E01004557,Wandsworth 015B,16,0.2857270447486497,0.017857940296790605,17,12,12,True
E01004558,Wandsworth 015C,8,0.38316364454230967,0.04789545556778871,11,9,7,True
E01004559,Wandsworth 015D,13,0.279684799375,0.021514215336538463,13,11,11,True
E01004560,Wandsworth 001A,9,0.42912718620537554,0.047680798467263946,14,13,9,True
E01004563,Wandsworth 039E,4,0.36573263886111107,0.09143315971527777,5,5,4,True
E01004564,Wandsworth 039D,9,0.20749691357484568,0.023055212619427296,12,8,8,True
E01004565,Wandsworth 005A,10,0.39271759257368827,0.039271759257368824,10,10,10,True
E01004566,Wandsworth 001B,2,0.08385288065547841,0.041926440327739206,4,4,2,True
E01004567,Wandsworth 039A,2,0.11151003086188271,0.05575501543094136,2,2,2,True
E01004568,Wandsworth 013A,0,0.0,,0,0,0,False
E01004569,Wandsworth 023A,10,0.8071623585198687,0.08071623585198687,13,11,10,True
E01004570,Wandsworth 023B,2,0.01196759259220679,0.005983796296103395,2,1,1,True
E01004571,Wandsworth 023C,2,0.0,0.0,9,0,0,True
E01004572,Wandsworth 016A,5,0.5600455246770832,0.11200910493541665,5,5,5,True
E01004573,Wandsworth 023D,7,0.46288236881400463,0.06612605268771495,19,7,6,True
E01004574,Wandsworth 013B,2,0.16430324073765434,0.08215162036882717,2,2,2,True
E01004575,Wandsworth 013C,5,0.0623827160470679,0.01247654320941358,5,5,5,True
E01004576,Wandsworth 013D,3,0.344011059661394,0.11467035322046466,5,5,3,True
E01004577,Wandsworth 003C,8,0.026586226850694443,0.0033232783563368054,9,3,3,True
E01004579,Wandsworth 004B,12,0.25678665123013117,0.021398887602510932,23,8,8,True
E01004580,Wandsworth 004C,10,0.2156332947471065,0.02156332947471065,14,8,8,True
E01004581,Wandsworth 004D,3,0.09353626542901233,0.03117875514300411,3,2,2,True
E01004582,Wandsworth 001C,4,0.5614050925833334,0.14035127314583334,4,4,4,True
E01004583,Wandsworth 001D,0,0.0,,0,0,0,False
E01004584,Wandsworth 003D,1,0.06841936728279321,0.06841936728279321,1,1,1,True
E01004585,Wandsworth 008D,9,0.02909567901157407,0.00323285322350823,10,5,4,True
E01004586,Wandsworth 009C,43,0.12890245627218364,0.002997731541213573,60,19,17,True
E01004587,Wandsworth 009D,57,0.1742492283904321,0.003057004006849686,67,19,19,True
E01004588,Wandsworth 008E,6,0.0884452160466821,0.014740869341113683,6,5,5,True
E01004589,Wandsworth 009E,43,0.22593582818389918,0.0052543215856720735,62,22,20,True
E01004590,Wandsworth 005B,6,0.1521759259201389,0.02536265432002315,13,4,4,True
E01004591,Wandsworth 005C,29,0.2915413451532279,0.010053149832869927,40,17,15,True
E01004592,Wandsworth 005D,4,0.08054513888580248,0.02013628472145062,5,3,3,True
E01004593,Wandsworth 025A,14,0.49666242283371914,0.035475887345265654,14,13,13,True
E01004594,Wandsworth 020D,12,0.1445983796257716,0.0120498649688143,14,9,8,True
E01004595,Wandsworth 025B,7,0.09993479937962962,0.014276399911375661,7,4,4,True
E01004596,Wandsworth 020E,22,0.5282838220033436,0.02401290100015198,24,22,20,True
E01004597,Wandsworth 025C,9,0.1139355709845679,0.012659507887174211,12,6,6,True
E01004598,Wandsworth 025D,8,0.14936921295833333,0.018671151619791666,8,6,6,True
E01004599,Wandsworth 025E,19,0.24104745369367284,0.012686708089140675,19,16,16,True
E01004601,Wandsworth 018D,3,0.17755362654012347,0.059184542180041155,3,3,3,True
E01004602,Wandsworth 010C,38,0.1010746527667824,0.002659859283336379,48,16,16,True
E01004604,Wandsworth 006A,17,0.6442575231280865,0.03789750136047568,18,14,13,True
E01004605,Wandsworth 006B,20,0.3416601080150463,0.017083005400752315,20,15,15,True
E01004606,Wandsworth 006C,17,0.3140489969074074,0.018473470406318082,24,16,16,True
E01004607,Wandsworth 006D,6,0.1608260030790895,0.026804333846514917,6,5,5,True
E01004608,Wandsworth 006E,6,0.05130915637770062,0.008551526062950104,8,6,4,True
E01004609,Wandsworth 010E,8,0.043562885800925925,0.005445360725115741,11,5,5,True
E01004610,Wandsworth 033C,15,0.8390624999899692,0.05593749999933128,16,14,14,True
E01004611,Wandsworth 032B,12,0.08881031378369342,0.007400859481974452,14,10,8,True
E01004612,Wandsworth 032C,5,0.39160841048688266,0.07832168209737653,5,4,4,True
E01004613,Wandsworth 033D,4,0.24611844135300925,0.061529610338252314,4,4,4,True
E01004614,Wandsworth 034A,7,0.20026440328575104,0.028609200469393005,9,8,7,True
E01004615,Wandsworth 034B,4,0.03911239711831276,0.00977809927957819,9,5,3,True
E01004616,Wandsworth 034C,0,0.0,,0,0,0,False
E01004617,Wandsworth 034D,2,0.35267091049074073,0.17633545524537036,2,2,2,True
E01004618,Wandsworth 032D,11,0.5976693672708333,0.05433357884280303,11,8,8,True
E01004619,Wandsworth 015E,7,0.06899942129340278,0.009857060184771825,10,5,4,True
E01004620,Wandsworth 019C,16,0.5535628857908951,0.03459768036193094,16,13,13,True
E01004621,Wandsworth 019D,3,0.05594984567824074,0.01864994855941358,5,5,3,True
E01004622,Wandsworth 024D,7,0.2145208333140432,0.0306458333305776,17,2,1,True
E01004623,Wandsworth 019E,12,0.38646682097608026,0.032205568414673355,12,11,11,True
E01004624,Wandsworth 024E,12,0.17694110081867284,0.014745091734889403,16,13,11,True
E01004625,Wandsworth 027E,14,0.39348958332291667,0.028106398808779763,14,10,10,True
E01004626,Wandsworth 027F,8,0.15514879114994856,0.01939359889374357,20,6,4,True
E01004627,Wandsworth 019F,13,0.5016720678904321,0.03859015906849477,14,12,12,True
E01004628,Wandsworth 022A,9,0.30607175925218616,0.03400797325024291,11,8,6,True
E01004629,Wandsworth 020F,5,0.15720987653703705,0.03144197530740741,5,5,5,True
E01004630,Wandsworth 022B,7,0.17361477622858795,0.02480211088979828,9,7,7,True
E01004631,Wandsworth 022C,6,0.3769880401126543,0.06283134001877572,6,6,6,True
E01004632,Wandsworth 028A,13,0.11810879629320988,0.009085292022554606,13,9,9,True
E01004633,Wandsworth 022D,4,0.019766203702160492,0.004941550925540123,4,3,3,True
E01004634,Wandsworth 028B,0,0.0,,0,0,0,False
E01004635,Wandsworth 028C,7,0.2860887345609568,0.040869819222993826,7,7,7,True
E01004636,Wandsworth 028D,0,0.0,,0,0,0,False
E01004637,Wandsworth 028E,4,0.35856867283256166,0.08964216820814042,4,4,4,True
E01004638,Wandsworth 011B,3,1.54320987654321e-05,5.1440329218107e-06,10,1,1,True
E01004639,Wandsworth 011C,0,0.0,,0,0,0,False
E01004640,Wandsworth 011D,6,0.12211111110686729,0.020351851851144548,6,6,6,True
E01004641,Wandsworth 011E,3,0.4266180555478395,0.1422060185159465,3,3,3,True
E01004642,Wandsworth 016B,9,0.12192264659606482,0.013546960732896091,15,6,5,True
E01004643,Wandsworth 016C,2,0.020233796293981483,0.010116898146990742,2,1,1,True
E01004644,Wandsworth 016D,9,0.3423611110947145,0.03804012345496828,17,7,6,True
E01004645,Wandsworth 016E,5,0.04810493826890432,0.009620987653780864,5,4,4,True
E01004646,Westminster 002A,55,0.8637013245574202,0.015703660446498548,61,47,45,True
E01004647,Westminster 001A,41,0.6364425797096194,0.015522989749015106,47,36,33,True
E01004648,Westminster 002B,31,0.3257595807473958,0.010508373572496638,40,24,20,True
E01004649,Westminster 001B,19,0.162422839501929,0.008548570500101526,25,8,8,True
E01004650,Westminster 002C,38,0.46845679010648145,0.012327810265960039,39,30,30,True
E01004651,Westminster 003A,14,0.20041705246489197,0.014315503747492284,16,8,8,True
E01004652,Westminster 017A,7,0.21562075616936727,0.030802965167052467,7,5,5,True
E01004653,Westminster 014A,38,0.398910686712963,0.010497649650341131,41,26,26,True
E01004654,Westminster 014B,31,0.4145868055447531,0.013373767920798486,31,24,24,True
E01004656,Westminster 014D,31,0.4366790123306327,0.014086419752601055,33,27,25,True
E01004657,Westminster 012A,25,0.48583333326986883,0.019433333330794753,29,21,20,True
E01004658,Westminster 012B,8,0.5526222993703703,0.06907778742129629,8,7,7,True
E01004659,Westminster 008A,20,0.4946898147976466,0.02473449073988233,22,21,19,True
E01004660,Westminster 008B,11,0.18507677467901235,0.016825161334455666,11,6,6,True
E01004661,Westminster 012C,14,0.20995679011709104,0.014996913579792217,17,10,9,True
E01004662,Westminster 012D,8,0.3651817129515818,0.045647714118947726,9,9,8,True
E01004663,Westminster 012E,19,0.12850655863541666,0.006763503086074561,20,10,10,True
E01004665,Westminster 024A,12,0.13428665122993827,0.011190554269161523,12,9,9,True
E01004668,Westminster 023D,16,0.24141435184336418,0.015088396990210261,16,13,13,True
E01004669,Westminster 024B,12,0.12375655863734569,0.01031304655311214,12,7,7,True
E01004670,Westminster 009A,9,0.6023601465578704,0.06692890517309671,11,10,8,True
E01004674,Westminster 005A,28,0.3488927469031636,0.012460455246541557,29,21,21,True
E01004675,Westminster 005B,33,0.8650119598537809,0.026212483631932754,35,22,21,True
E01004676,Westminster 006A,29,0.4406041666504629,0.015193247125878032,29,21,21,True
E01004677,Westminster 005C,39,0.44108950613425923,0.011309987336775879,41,27,26,True
E01004678,Westminster 005D,31,0.3158645833233025,0.010189180107203306,31,25,25,True
E01004679,Westminster 005E,27,0.7559714506018519,0.027998942614883403,28,18,18,True
E01004680,Westminster 015A,14,0.08470280349164096,0.006050200249402926,18,9,9,True
E01004681,Westminster 016A,6,0.466515432089892,0.077752572014982,6,4,4,True
E01004682,Westminster 016B,6,0.07027546296026235,0.011712577160043725,6,5,5,True
E01004683,Westminster 015B,36,0.432488425896412,0.012013567386011444,40,33,30,True
E01004684,Westminster 015C,14,0.05456886573939043,0.0038977761242421738,18,4,4,True
E01004686,Westminster 015E,17,0.17483468363059412,0.01028439315474083,20,17,14,True
E01004687,Westminster 019A,24,0.32671006940740743,0.013612919558641976,25,17,16,True
E01004690,Westminster 019D,35,0.7170079474492284,0.02048594135569224,41,36,30,True
E01004691,Westminster 019E,28,1.003324575492284,0.035833020553295854,44,26,20,True
E01004692,Westminster 019F,16,0.2575464891867284,0.016096655574170525,17,13,12,True
E01004693,Westminster 017B,23,0.14325308641087964,0.006228395061342593,23,18,18,True
E01004694,Westminster 016C,31,0.5328695344557612,0.017189339821153587,35,21,19,True
E01004695,Westminster 017C,3,0.1324884259247685,0.0441628086415895,3,3,3,True
E01004696,Westminster 017D,5,0.07169367283641975,0.014338734567283951,5,5,5,True
E01004697,Westminster 016D,23,0.23232060184567901,0.010100895732420827,23,15,15,True
E01004698,Westminster 017E,27,0.5725590277602237,0.021205889917045324,28,22,21,True
E01004699,Westminster 017F,26,0.7188854166493055,0.027649439101896364,27,24,23,True
E01004700,Westminster 016E,22,0.23424402005497685,0.010647455457044402,23,19,18,True
E01004701,Westminster 007A,22,0.12026533564265046,0.005466606165575021,25,19,16,True
E01004702,Westminster 009E,20,0.045870177466049385,0.002293508873302469,22,14,13,True
E01004703,Westminster 007B,63,1.061294367224537,0.016845942336897412,67,48,47,True
E01004705,Westminster 007D,20,0.43238773146412035,0.021619386573206018,20,15,15,True
E01004706,Westminster 006B,29,0.24891975307716047,0.008583439761281396,30,17,17,True
E01004707,Westminster 006C,57,0.3517346321871142,0.006170783020826565,72,35,32,True
E01004708,Westminster 006D,21,0.29797453702507715,0.014189263667860816,22,13,12,True
E01004709,Westminster 007E,23,0.6205844906838349,0.02698193437755804,24,16,15,True
E01004710,Westminster 002D,20,0.48563580244637344,0.024281790122318674,20,15,15,True
E01004711,Westminster 002E,10,0.20633526233950616,0.020633526233950615,10,10,10,True
E01004712,Westminster 008C,9,0.1531847993765432,0.017020533264060354,9,6,6,True
E01004713,Westminster 011A,30,0.36063670266345166,0.012021223422115056,32,24,22,True
E01004714,Westminster 011B,50,0.4354339773730368,0.008708679547460735,544,33,30,True
E01004715,Westminster 013A,20,0.27709625770659724,0.013854812885329863,21,16,15,True
E01004716,Westminster 011C,18,0.30537056325655865,0.016965031292031037,20,15,14,True
E01004717,Westminster 011D,10,0.2357635030798611,0.02357635030798611,10,9,9,True
E01004718,Westminster 004A,38,0.2664927983415638,0.007012968377409574,40,26,26,True
E01004719,Westminster 004B,46,0.32063425924537037,0.006970309983595008,47,29,29,True
E01004720,Westminster 004C,55,0.4714102366096965,0.008571095211085391,59,44,42,True
E01004721,Westminster 004D,42,0.44654462447505144,0.010632014868453606,46,25,24,True
E01004722,Westminster 004E,35,0.27268325616087963,0.0077909501760251324,35,21,21,True
E01004723,Westminster 005F,30,0.3004852108934542,0.010016173696448473,33,23,21,True
E01004724,Westminster 001C,21,0.24007770060671296,0.011432271457462522,34,23,15,True
E01004725,Westminster 003B,17,0.5502406441942516,0.03236709671730892,22,17,13,True
E01004726,Westminster 003C,21,0.3936917438119213,0.018747225895805776,24,15,14,True
E01004727,Westminster 008D,8,0.30737172063213736,0.03842146507901717,13,8,6,True
E01004728,Westminster 003D,12,0.48495929779552466,0.04041327481629372,16,12,9,True
E01004729,Westminster 003E,6,0.04349189814429012,0.00724864969071502,6,5,5,True
E01004730,Westminster 001D,24,0.323168981470679,0.013465374227944958,31,12,12,True
E01004731,Westminster 020A,17,0.20641801697010032,0.012142236292358843,21,14,13,True
E01004732,Westminster 020B,7,0.06440316357716049,0.009200451939594356,8,4,4,True
E01004733,Westminster 020C,15,0.6553211161631302,0.04368807441087534,22,18,12,True
E01004734,Westminster 018A,3,0.012647762344135803,0.004215920781378601,3,3,3,True
E01004735,Westminster 018B,15,0.2736222993763503,0.01824148662509002,19,13,10,True
E01004736,Westminster 018C,14,0.7633025976302726,0.05452161411644805,35,24,12,True
E01004737,Westminster 024C,4,0.036045910493055555,0.009011477623263889,4,3,3,True
E01004740,Westminster 021A,14,1.0087499999861111,0.07205357142757937,16,12,11,True
E01004741,Westminster 024F,10,0.11882214505285493,0.011882214505285493,14,8,7,True
E01004742,Westminster 022A,10,0.45222202927700617,0.045222202927700614,12,9,8,True
E01004743,Westminster 021B,7,0.09542389303886219,0.013631984719837455,32,7,4,True
E01004744,Westminster 020D,15,0.28220717591435185,0.018813811727623458,15,13,13,True
E01004746,Westminster 021D,12,0.045294753085069445,0.0037745627570891205,15,6,6,True
E01004747,Westminster 021E,22,0.44430555554629625,0.020195707070286194,23,16,16,True
E01004748,Westminster 020E,13,0.17544926696916796,0.013496097459166766,18,16,13,True
E01004749,Westminster 022B,33,1.7586448687804783,0.053292268750923584,38,27,24,True
E01004750,Westminster 023E,6,0.029082175925154323,0.004847029320859054,6,4,4,True
E01004751,Westminster 022C,17,0.22696952159722222,0.013351148329248367,17,13,13,True
E01004752,Westminster 022D,11,0.39617110338503086,0.036015554853184625,13,8,8,True
E01004753,Westminster 022E,14,0.6310122170653292,0.04507230121895208,17,14,12,True
E01004754,Westminster 010A,10,0.508845293199074,0.050884529319907404,10,8,8,True
E01004755,Westminster 010B,7,0.2485243055501543,0.035503472221450616,7,5,5,True
E01004756,Westminster 006E,19,0.4105879629517747,0.02160989278693551,19,13,13,True
E01004757,Westminster 010C,24,0.31041319443171295,0.012933883101321373,24,20,20,True
E01004760,Westminster 014E,18,0.499587191346322,0.027754843963684557,20,15,13,True
E01004761,Westminster 018D,26,0.31747222221103394,0.012210470085039766,32,17,17,True
E01004762,Westminster 011E,23,0.3535584490590278,0.015372106480827295,28,16,11,True
E01004763,Westminster 013B,14,0.2063601465952932,0.014740010471092371,17,12,10,True
E01004765,Westminster 013D,20,0.35301324587024174,0.017650662293512087,22,21,19,True
E01032512,Westminster 010F,8,0.6663649691273148,0.08329562114091435,9,6,6,True
E01032513,Westminster 010G,15,0.09785416666319444,0.006523611110879629,15,9,9,True
E01032562,Bromley 040D,0,0.0,,0,0,0,False
E01032563,Bromley 040E,0,0.0,,0,0,0,False
E01032564,Lewisham 037E,0,0.0,,0,0,0,False
E01032565,Lewisham 038E,0,0.0,,0,0,0,False
E01032566,Bexley 029D,0,0.0,,0,0,0,False
E01032567,Greenwich 033D,0,0.0,,0,0,0,False
E01032568,Bromley 041E,0,0.0,,0,0,0,False
E01032569,Croydon 045E,1,0.0,0.0,10,0,0,True
E01032570,Bromley 042D,1,0.02649639917354681,0.02649639917354681,6,2,1,True
E01032572,Ealing 040D,2,0.0166045524683642,0.0083022762341821,7,2,1,True
E01032573,Hounslow 029E,3,0.05288657407233796,0.017628858024112654,4,3,3,True
E01032574,Enfield 037E,7,0.1685435956728395,0.024077656524691356,7,6,6,True
E01032575,Haringey 037D,0,0.0,,0,0,0,False
E01032576,Harrow 032E,0,0.0,,0,0,0,False
E01032577,Hillingdon 033E,0,0.0,,0,0,0,False
E01032579,Lewisham 039E,1,0.03712224426529431,0.03712224426529431,14,4,1,True
E01032580,Barking and Dagenham 023F,0,0.0,,0,0,0,False
E01032581,Redbridge 034G,0,0.0,,0,0,0,False
E01032582,Lambeth 036E,10,0.14196141974691356,0.014196141974691356,10,9,9,True
E01032583,Southwark 034D,18,0.6358680555061729,0.03532600308367627,18,18,18,True
E01032584,Southwark 034E,7,0.23925681583744857,0.03417954511963551,9,8,6,True
E01032623,Sutton 025E,0,0.0,,0,0,0,False
E01032637,Southwark 035E,0,0.0,,0,0,0,False
E01032638,Southwark 035D,1,0.00033179012345679014,0.00033179012345679014,1,1,1,True
E01032639,Southwark 014F,4,0.08090817901041666,0.020227044752604166,6,3,3,True
E01032640,Southwark 035B,2,0.016512538579089506,0.008256269289544753,4,2,1,True
E01032646,Southwark 036B,3,0.15565586419444444,0.051885288064814815,3,3,3,True
E01032719,Southwark 014G,3,0.2226986882631173,0.07423289608770577,3,3,3,True
E01032739,City of London 001F,13,0.05982822144724151,0.004602170880557039,28,6,5,True
E01032740,City of London 001G,0,0.0,,0,0,0,False
E01032741,Havering 013E,0,0.0,,0,0,0,False
E01032742,Havering 013F,0,0.0,,0,0,0,False
E01032743,Ealing 010F,1,0.0,0.0,4,0,0,True
E01032744,Ealing 010G,2,0.0,0.0,8,0,0,True
E01032764,Tower Hamlets 004E,27,0.3349976851751543,0.012407321673153863,27,18,18,True
