lsoa_code,lsoa_name,driving_age_pop,income_score,income_decile,D_A,D_B,D_C,D_D
E01001542,Enfield 008E,1205,0.317,3,149.42000000000002,154.15661400000002,163.62984200000002,173.10307000000003
E01001543,Enfield 009C,1289,0.177,6,159.836,162.66509720000002,168.3232916,173.98148600000002
E01001544,Enfield 009D,1366,0.136,7,169.38400000000001,171.68762240000004,176.2948672,180.90211200000002
E01001545,Enfield 002B,1383,0.566,1,171.49200000000002,181.1984472,200.6113416,220.024236
E01001546,Enfield 001C,1335,0.502,1,165.54000000000002,173.85010800000003,190.47032400000003,207.09054
E01001547,Enfield 002C,1602,0.447,2,198.64800000000002,207.52756560000003,225.28669680000004,243.04582800000003
E01001548,Enfield 002D,1375,0.487,1,170.5,178.80335,195.41004999999998,212.01675
E01001549,Enfield 006D,1530,0.57,1,189.72000000000003,200.53404,222.16212000000004,243.79020000000003
E01001550,Enfield 006E,1298,0.501,1,160.952,169.0156952,185.1430856,201.270476
E01001551,Enfield 002E,1391,0.525,1,172.484,181.53941,199.65023,217.76105
E01001552,Enfield 001D,1502,0.385,2,186.24800000000002,193.41854800000002,207.759644,222.10074
E01001553,Enfield 037B,1313,0.504,1,162.812,171.01772480000002,187.42917440000002,203.84062400000002
E01001554,Enfield 037C,1348,0.643,1,167.15200000000002,177.8998736,199.39562080000002,220.891368
E01001555,Enfield 033C,1653,0.527,1,204.97199999999998,215.77402439999997,237.37807319999996,258.982122
E01001556,Enfield 035E,1280,0.332,3,158.72000000000003,163.989504,174.528512,185.06752000000003
E01001557,Enfield 033D,1281,0.528,1,158.84400000000002,167.23096320000002,184.00488960000004,200.77881600000003
E01001558,Enfield 033E,1396,0.503,1,173.104,181.8111312,199.22539360000002,216.63965600000003
E01001559,Enfield 033F,1533,0.491,1,190.092,199.4255172,218.0925516,236.759586
E01001560,Enfield 035F,1251,0.398,2,155.12400000000002,161.29793520000004,173.64580560000002,185.99367600000005
E01001562,Enfield 037D,1676,0.54,1,207.82399999999998,219.046496,241.49148799999998,263.93647999999996
E01001563,Enfield 029C,1399,0.259,4,173.476,177.9690284,186.9550852,195.94114199999999
E01001564,Enfield 022B,1309,0.129,7,162.31600000000003,164.40987640000003,168.59762920000003,172.78538200000003
E01001565,Enfield 029D,1375,0.238,4,170.5,174.55790000000002,182.6737,190.7895
E01001566,Enfield 029E,1470,0.169,6,182.28,185.36053199999998,191.521596,197.68266
E01001567,Enfield 022C,1225,0.074,9,151.9,153.02406000000002,155.27218,157.5203
E01001568,Enfield 022D,1537,0.053,10,190.588,191.5981164,193.6183492,195.63858199999999
E01001569,Enfield 022E,1426,0.235,4,176.824,180.97936400000003,189.29009200000002,197.60082
E01001570,Enfield 026E,1451,0.261,4,179.924,184.6200164,194.0120492,203.40408200000002
E01001571,Greenwich 008A,1415,0.199,5,175.46,178.95165400000002,185.934962,192.91827
E01001572,Greenwich 008B,1357,0.245,4,168.26800000000003,172.39056600000004,180.63569800000002,188.88083000000003
E01001573,Greenwich 008C,1249,0.243,4,154.876,158.63948680000001,166.1664604,173.693434
E01001574,Greenwich 008D,1388,0.416,2,172.112,179.2718592,193.5915776,207.911296
E01001575,Greenwich 003A,1271,0.43,2,157.604,164.380972,177.93491600000002,191.48886000000002
E01001576,Greenwich 003B,1434,0.394,2,177.81600000000003,184.82195040000005,198.83385120000005,212.84575200000006
E01001577,Greenwich 003C,1411,0.354,3,174.96400000000003,181.15772560000005,193.54517680000004,205.93262800000005
E01001578,Greenwich 003D,1763,0.316,3,218.612,225.52013920000002,239.3364176,253.15269599999996
E01001579,Greenwich 003E,1281,0.372,2,158.84400000000002,164.7529968,176.5709904,188.38898400000002
E01001580,Greenwich 021A,1367,0.12,7,169.508,171.54209600000002,175.61028800000003,179.67848
E01001581,Greenwich 016A,1308,0.254,4,162.192,166.31167680000001,174.5510304,182.79038400000002
E01001582,Greenwich 021B,1166,0.245,4,144.584,148.126308,155.21092399999998,162.29554000000002
E01001583,Greenwich 021C,1320,0.126,7,163.68,165.742368,169.867104,173.99184
E01001584,Greenwich 021D,1246,0.095,8,154.50400000000002,155.97178800000003,158.907364,161.84294000000003
E01001585,Greenwich 016B,1181,0.15,6,146.44400000000002,148.64066,153.03398,157.4273
E01001586,Greenwich 016C,1162,0.235,4,144.088,147.47406800000002,154.246204,161.01834
E01001587,Greenwich 016D,1672,0.125,7,207.32800000000003,209.91960000000003,215.10280000000006,220.28600000000003
E01001588,Greenwich 012A,1389,0.329,3,172.236,177.9025644,189.2356932,200.568822
E01001589,Greenwich 012B,1422,0.346,3,176.328,182.4289488,194.6308464,206.83274400000002
E01001590,Greenwich 014A,1412,0.217,5,175.088,178.8874096,186.4862288,194.085048
E01001591,Greenwich 012C,1618,0.362,2,200.632,207.8948784,222.42063520000002,236.946392
E01001592,Greenwich 014B,1520,0.157,6,188.48000000000002,191.43913600000002,197.357408,203.27568000000002
E01001593,Greenwich 014C,1427,0.113,8,176.948,178.94751240000002,182.94653720000002,186.945562
E01001594,Greenwich 014D,1865,0.41,2,231.26,240.74165999999997,259.70498,278.6683
E01001595,Greenwich 012D,1596,0.322,3,197.904,204.2765088,217.0215264,229.766544
E01001596,Greenwich 032A,1362,0.073,9,168.888,170.12088240000003,172.58664720000002,175.052412
E01001597,Greenwich 031A,1265,0.147,7,156.86,159.165842,163.77752600000002,168.38921
E01001598,Greenwich 031B,1326,0.139,7,164.424,166.7094936,171.28048080000002,175.85146800000004
E01001599,Greenwich 032B,1298,0.25,4,160.952,164.9758,173.02339999999998,181.071
E01001600,Greenwich 032C,1221,0.162,6,151.404,153.8567448,158.76223439999998,163.667724
E01001601,Greenwich 032D,1225,0.108,8,151.9,153.54052,156.82156,160.10260000000002
E01001602,Greenwich 031C,1626,0.399,2,201.62400000000002,209.66879760000003,225.7583928,241.84798800000004
E01001603,Greenwich 031D,1324,0.423,2,164.17600000000002,171.1206448,185.00993440000002,198.89922400000003
E01001604,Greenwich 027A,1214,0.158,6,150.536,152.9144688,157.67140640000002,162.42834399999998
E01001605,Greenwich 023A,1202,0.043,10,149.048,149.6889064,150.9707192,152.252532
E01001606,Greenwich 023B,1279,0.059,10,158.596,159.5317164,161.4031492,163.274582
E01001607,Greenwich 027B,1282,0.166,6,158.96800000000002,161.6068688,166.88460640000002,172.16234400000002
E01001608,Greenwich 027C,1151,0.109,8,142.72400000000002,144.2796916,147.3910748,150.50245800000002
E01001609,Greenwich 027D,1388,0.197,5,172.112,175.5026064,182.28381919999998,189.065032
E01001610,Greenwich 023C,1368,0.153,6,169.632,172.22736960000003,177.41810880000003,182.608848
E01001611,Greenwich 023D,1376,0.196,5,170.62400000000002,173.96823040000004,180.6566912,187.34515200000004
E01001613,Greenwich 028A,1392,0.262,4,172.608,177.1303296,186.1749888,195.219648
E01001614,Greenwich 028B,1212,0.062,10,150.28799999999998,151.21978559999997,153.08335679999996,154.94692799999996
E01001615,Greenwich 028C,1622,0.211,5,201.12800000000001,205.3718008,213.8594024,222.347004
E01001617,Greenwich 028D,1337,0.139,7,165.788,168.09245320000002,172.70135960000002,177.31026600000004
E01001618,Greenwich 030C,1491,0.249,4,184.88400000000001,189.4876116,198.69483480000002,207.90205800000004
E01001619,Greenwich 030D,1576,0.178,6,195.424,198.90254720000001,205.85964159999997,212.816736
E01001620,Greenwich 025A,1209,0.403,2,149.91600000000003,155.95761480000002,168.04084440000003,180.12407400000004
E01001621,Greenwich 025B,1321,0.324,3,163.804,169.1112496,179.7257488,190.340248
E01001623,Greenwich 025C,1376,0.297,3,170.62400000000002,175.69153280000003,185.82659840000002,195.96166400000004
E01001624,Greenwich 025D,1291,0.264,4,160.084,164.3102176,172.76265279999998,181.215088
E01001625,Greenwich 025E,1339,0.404,2,166.036,172.7438544,186.1595632,199.57527199999998
E01001629,Greenwich 009A,1623,0.379,2,201.252,208.87945080000003,224.13435239999998,239.38925400000002
E01001631,Greenwich 007B,1544,0.471,1,191.45600000000002,200.4735776,218.50873280000002,236.54388800000004
E01001632,Greenwich 007C,1642,0.346,3,203.608,210.6528368,224.7425104,238.832184
E01001633,Greenwich 009B,1574,0.366,2,195.17600000000002,202.3194416,216.6063248,230.89320800000002
E01001634,Greenwich 009C,1312,0.444,2,162.688,169.9113472,184.35804159999998,198.804736
E01001635,Greenwich 007D,1308,0.312,3,162.192,167.2523904,177.3731712,187.493952
E01001636,Greenwich 007E,1337,0.311,3,165.788,170.94400679999998,181.2560204,191.568034
E01001637,Greenwich 009D,1395,0.321,3,172.98000000000002,178.53265800000003,189.63797400000004,200.74329000000003
E01001638,Greenwich 038A,1384,0.448,2,171.616,179.3043968,194.68119040000002,210.057984
E01001641,Greenwich 038B,1564,0.135,7,193.936,196.55413600000003,201.790408,207.02668
E01001642,Greenwich 038C,1435,0.109,8,177.94000000000003,179.879546,183.75863800000002,187.63773000000003
E01001644,Greenwich 038D,2204,0.153,6,273.296,277.47742880000004,285.8402864,294.203144
E01001645,Greenwich 022A,1456,0.304,3,180.544,186.0325376,197.0096128,207.986688
E01001646,Greenwich 019A,2168,0.358,3,268.83200000000005,278.4561856000001,297.70455680000003,316.9529280000001
E01001647,Greenwich 022B,1203,0.164,6,149.172,151.6184208,156.5112624,161.40410400000002
E01001648,Greenwich 022C,1369,0.195,5,169.756,173.06624200000002,179.686726,186.30721
E01001649,Greenwich 022D,1214,0.374,2,150.536,156.16604640000003,167.42613920000002,178.68623200000002
E01001650,Greenwich 019B,1395,0.339,3,172.98000000000002,178.84402200000002,190.572066,202.30011000000002
E01001651,Greenwich 019C,1403,0.396,2,173.972,180.8612912,194.63987360000002,208.418456
E01001652,Greenwich 019D,1415,0.216,5,175.46,179.24993600000002,186.829808,194.40968000000004
E01001653,Greenwich 029A,1158,0.491,1,143.592,150.6423672,164.74310160000002,178.843836
E01001654,Greenwich 029B,1197,0.391,2,148.428,154.2315348,165.83860439999998,177.445674
E01001655,Greenwich 029C,1170,0.44,2,145.08,151.46352000000002,164.23056000000003,176.9976
E01001656,Greenwich 034A,1037,0.21,5,128.588,131.28834799999998,136.689044,142.08973999999998
E01001657,Greenwich 034B,1266,0.145,7,156.984,159.260268,163.81280400000003,168.36534
E01001658,Greenwich 034C,1298,0.251,4,160.952,164.9918952,173.0716856,181.151476
E01001659,Greenwich 034D,1259,0.163,6,156.116,158.6606908,163.7500724,168.839454
E01001660,Greenwich 029D,1206,0.348,3,149.544,154.7481312,165.15639360000003,175.564656
E01001661,Greenwich 029E,1220,0.327,3,151.28,156.226856,166.12056800000002,176.01427999999999
E01001664,Greenwich 037B,1762,0.147,7,218.48800000000003,221.69977360000001,228.12332080000004,234.54686800000002
E01001665,Greenwich 037C,1567,0.19,5,194.308,197.99985199999998,205.38355599999997,212.76726
E01001666,Greenwich 041G,1547,0.2,5,191.828,195.66456,203.33768,211.01080000000002
E01001669,Greenwich 033A,1847,0.347,3,229.02800000000002,236.9752716,252.86981480000003,268.764358
E01001671,Greenwich 033B,1259,0.35,3,156.116,161.58006,172.50818,183.43630000000002
E01001672,Greenwich 006A,1516,0.376,2,187.984,195.05219840000004,209.1885952,223.324992
E01001673,Greenwich 006B,1834,0.341,3,227.416,235.1708856,250.6806568,266.190428
E01001674,Greenwich 006C,1689,0.321,3,209.43600000000004,216.15889560000005,229.60468680000005,243.05047800000006
E01001675,Greenwich 006D,1899,0.292,3,235.476,242.35189919999996,256.1036976,269.85549599999996
E01001676,Greenwich 033C,1369,0.393,2,169.756,176.4274108,189.77023240000003,203.11305399999998
E01001677,Greenwich 006E,1644,0.323,3,203.856,210.4405488,223.6096464,236.778744
E01001678,Greenwich 017A,1369,0.223,5,169.756,173.5415588,181.1126764,188.68379399999998
E01001679,Greenwich 020A,1062,0.171,6,131.688,133.93986479999998,138.44359439999997,142.94732399999998
E01001680,Greenwich 020B,1229,0.132,7,152.39600000000002,154.40762720000004,158.43088160000002,162.45413600000003
E01001681,Greenwich 020C,1065,0.179,6,132.06,134.423874,139.151622,143.87937
E01001682,Greenwich 020D,1099,0.215,5,136.276,139.205934,145.06580200000002,150.92567
E01001683,Greenwich 017B,1204,0.281,4,149.29600000000002,153.49121760000003,161.88165280000004,170.27208800000002
E01001684,Greenwich 017C,1143,0.312,3,141.732,146.1540384,154.99811519999997,163.84219199999998
E01001685,Greenwich 017D,1258,0.269,4,155.99200000000002,160.18818480000002,168.5805544,176.97292400000003
E01001686,Greenwich 020E,1420,0.322,3,176.08,181.74977600000003,193.08932800000002,204.42888000000002
E01001687,Greenwich 002A,1339,0.31,3,166.036,171.18311599999998,181.477348,191.77158
E01001688,Greenwich 002B,1874,0.334,3,232.37599999999998,240.1373584,255.6600752,271.182792
E01001690,Greenwich 001A,1341,0.43,2,166.284,173.43421199999997,187.734636,202.03506000000002
E01001692,Greenwich 001B,1084,0.418,2,134.41600000000003,140.03458880000002,151.27176640000002,162.50894400000004
E01001693,Greenwich 001C,1088,0.467,1,134.912,141.2123904,153.8131712,166.41395200000002
E01001694,Greenwich 001D,1296,0.36,3,160.704,166.48934400000002,178.06003200000004,189.63072
E01001695,Greenwich 011A,1223,0.344,3,151.65200000000002,156.86882880000002,167.30248640000002,177.736144
E01001696,Greenwich 011B,1974,0.339,3,244.77599999999998,253.0739064,269.6697192,286.26553199999995
E01001697,Greenwich 011C,2008,0.36,3,248.99200000000002,257.955712,275.88313600000004,293.81056
E01001698,Greenwich 015A,1399,0.394,2,173.476,180.3109544,193.98086320000002,207.65077200000002
E01001699,Greenwich 015B,1160,0.308,3,143.84,148.270272,157.130816,165.99136
E01001700,Greenwich 011D,1808,0.319,3,224.192,231.34372480000002,245.64717439999998,259.950624
E01001701,Greenwich 015C,1371,0.303,3,170.00400000000002,175.15512120000002,185.4573636,195.75960600000002
E01001702,Greenwich 015D,1130,0.477,1,140.12,146.80372400000002,160.171172,173.53862
E01001703,Greenwich 011E,1470,0.447,2,182.28,190.42791599999998,206.72374800000003,223.01958000000002
E01001704,Greenwich 011F,1312,0.275,4,162.688,167.16192,176.10976,185.05759999999998
E01001705,Greenwich 005A,1662,0.417,2,206.08800000000002,214.68186960000003,231.8696088,249.05734800000002
E01001708,Greenwich 005C,1336,0.206,5,165.66400000000002,169.07667840000002,175.90203520000003,182.727392
E01001710,Greenwich 005D,1296,0.489,1,160.704,168.5624256,184.27927680000002,199.996128
E01001712,Greenwich 042A,1595,0.455,2,197.78,206.77899000000002,224.77697,242.77495000000002
E01001714,Hackney 002A,1690,0.36,3,209.56,217.10416,232.19248000000002,247.2808
E01001715,Hackney 007A,1139,0.255,4,141.236,144.837518,152.040554,159.24358999999998
E01001716,Hackney 007B,1432,0.444,2,177.568,185.45201920000002,201.22005760000002,216.988096
E01001717,Hackney 007C,949,0.331,3,117.676,121.57107559999999,129.3612268,137.151378
E01001718,Hackney 007D,1521,0.131,7,188.604,191.07471240000004,196.0161372,200.95756200000002
E01001719,Hackney 007E,1338,0.355,3,165.912,171.80187600000002,183.58162800000002,195.36138
E01001720,Hackney 007F,1482,0.158,6,183.76800000000003,186.67153440000004,192.47860320000004,198.28567200000003
E01001722,Hackney 029A,1699,0.659,1,210.676,224.5595484,252.32664519999997,280.09374199999996
E01001723,Hackney 006A,1465,0.527,1,181.66,191.23348199999998,210.38044599999998,229.52741
E01001724,Hackney 006B,2381,0.319,3,295.244,304.6622836,323.4988508,342.335418
E01001725,Hackney 004A,1182,0.828,1,146.568,158.70383040000002,182.97549120000002,207.247152
E01001726,Hackney 004B,959,0.766,1,118.91600000000001,128.0249656,146.2428968,164.46082800000002
E01001727,Hackney 006C,1355,0.569,1,168.02,177.580338,196.70101400000001,215.82169000000002
E01001728,Hackney 029B,1198,0.77,1,148.552,159.990504,182.86751199999998,205.74452
E01001729,Hackney 019A,1518,0.496,1,188.232,197.56830720000002,216.2409216,234.913536
E01001730,Hackney 019B,2084,0.445,2,258.416,269.915512,292.914536,315.91355999999996
E01001731,Hackney 017A,2150,0.308,3,266.6,274.81128,291.23384000000004,307.6564
E01001732,Hackney 019C,1402,0.511,1,173.848,182.7316328,200.4988984,218.26616400000003
E01001733,Hackney 015A,1555,0.234,4,192.82000000000002,197.33198800000005,206.35596400000003,215.37994000000003
E01001734,Hackney 017B,1573,0.341,3,195.05200000000002,201.7032732,215.00581960000002,228.30836600000004
E01001735,Hackney 019D,1317,0.309,3,163.308,168.3542172,178.4466516,188.539086
E01001736,Hackney 012A,1301,0.214,5,161.324,164.77633360000002,171.68100080000002,178.585668
E01001737,Hackney 012B,1412,0.22,5,175.088,178.939936,186.643808,194.34768
E01001738,Hackney 012C,1462,0.26,4,181.288,186.00148800000002,195.42846400000002,204.85544
E01001739,Hackney 012D,1668,0.205,5,206.83200000000002,211.072056,219.552168,228.03228000000004
E01001740,Hackney 014A,1242,0.46,2,154.008,161.09236800000002,175.261104,189.42984
E01001741,Hackney 009A,1168,0.151,6,144.832,147.01896319999997,151.3928896,155.76681599999998
E01001742,Hackney 008A,1405,0.293,3,174.22000000000003,179.32464600000006,189.53393800000003,199.74323000000004
E01001744,Hackney 031A,1651,0.29,3,204.72400000000002,210.660996,222.534988,234.40898
E01001745,Hackney 016A,1720,0.465,1,213.28000000000003,223.19752000000003,243.03256000000002,262.86760000000004
E01001746,Hackney 016B,1218,0.475,1,151.032,158.20602000000002,172.55406000000002,186.90210000000002
E01001747,Hackney 014B,2020,0.387,2,250.48000000000002,260.173576,279.56072800000004,298.94788
E01001749,Hackney 020B,1262,0.265,4,156.488,160.634932,168.92879599999998,177.22266000000002
E01001750,Hackney 031D,1773,0.36,3,219.852,227.766672,243.59601600000002,259.42536
E01001751,Hackney 031B,1266,0.095,8,156.984,158.47534800000003,161.458044,164.44074000000003
E01001753,Hackney 025B,1119,0.55,1,138.756,146.38757999999999,161.65074,176.91389999999998
E01001755,Hackney 025D,1374,0.462,2,170.376,178.2473712,193.99011360000003,209.73285600000003
E01001756,Hackney 030C,1777,0.187,5,220.348,224.4685076,232.70952280000003,240.950538
E01001757,Hackney 016C,1179,0.46,2,146.196,152.921016,166.37104799999997,179.82108
E01001758,Hackney 016D,2021,0.443,2,250.604,261.7057572,283.9092716,306.112786
E01001759,Hackney 016E,1380,0.328,3,171.12,176.732736,187.958208,199.18367999999998
E01001760,Hackney 017C,1628,0.319,3,201.872,208.31171680000003,221.1911504,234.07058400000003
