evse_uid,total_records,availability_rate,utilisation_rate
c874b48251bc94c76941e12df043591b,16,0.375,0.3125
c8775676505fb059cb34e695ddbee9fa,4476,0.4904,0.4958
c877d9dee5e449551da05624ec4f5be4,42,0.7619,0.1905
c87cfb1baf51ac707a65b150d80df47e,1918,0.4859,0.4943
c87e1076463f47789a46b60538db5864,458,0.5022,0.4978
c87e1ba7e590c671d3b0a0d38eff492b,223,0.5067,0.148
c87e2b584cda3bbbc57cdb4e369b0eff,465,0.4903,0.4753
c88083d7398bdaec48dd12cbf0751479,268,0.4776,0.4403
c88286b2cb9e42589d09b24c99c47857,308,0.5,0.4805
c8845eca65444408a2ecc9397b6f8e57,187,0.4225,0.3904
c885ae7ad7190ea97b2a323f18498c11,284,0.4789,0.4014
c886997b5df7ceb0499408572153fca2,52,0.5385,0.1154
c88830101c892b7a7dfca03a6121748f,3874,0.4956,0.4848
c88dcaba530330204a80a68fcd6e4327,2202,0.485,0.4196
c88fb985c6bb5fa1132d9e78b742a99e,2,1.0,0.0
c892af9ddfa44a8eba30bb387b3f7563,107,0.514,0.3738
c8946d4ec84b4f31803a0c981b84ad4e,63,0.4444,0.3492
c896069223414a4697ba9fbeefb16f66,87,0.4138,0.4023
c89616127a28f713effdd1de9ca2e992,224,0.4732,0.3661
c8961c45fe390a7044f2cbef47166e15,8,0.5,0.5
c89866b377a4454bab2f09cb685c644e,210,0.4905,0.2857
c8a043c123e347f4a547b4974fe906fb,350,0.5029,0.4857
c8a2619e3fc24976a274bd6f0875d53d,150,0.4733,0.24
c8a29835c494de99118608a9fd248a3e,8,0.625,0.0
c8a8f83223cf4708a3cb7fe0c9c059c0,17,0.4706,0.0588
c8acda29949a55a8aa31d67b687cb20a,35,0.3429,0.4
c8ad782e6c0140c0b269d86e47ee3f13,111,0.4955,0.009
c8ae7a8ff5524f718f2f8f3de507da61,166,0.3976,0.2831
c8b7251d4df4ca2843954b3bcec4736c,2629,0.4835,0.3975
c8b745085206d00b8f8d86678ea1a8fd,74,0.5,0.4324
c8ba347db01c4930a87e8213b06785c9,576,0.4844,0.4288
c8c1fe17a5ba37e2d74a0ce1541febb1,24,0.25,0.0
c8c26ab4be788a76512cff9e05172a5d,8132,0.4579,0.4225
c8c6af61983d92211a4a16b04a54a895,150,0.5067,0.4267
c8cb589af69544cb9c992cc2c2221378,144,0.5,0.2431
c8ccd4d0902b962b7d5f466620cdf5a7,158,0.4937,0.1392
c8cf87690e8e467495b3a3a1cc3be266,741,0.4899,0.39
c8d1ecdfa879e05f70d25e324284ec92,326,0.5,0.3374
c8d382ee96ec91bfa62e2d7836cba450,40,0.5,0.05
c8d55118a2cf413f9c3c037a41344c02,119,0.4202,0.2605
c8d85d74b1e0efb80fea5186aedf122a,23,0.5652,0.0
c8daa4a08e28e05ba78226ef71925743,15,0.0,0.0
c8de2a47780b32d7b3d21e9cf5612077,534,0.4288,0.339
c8df08ecad1f6d6780e54ae2e4997fbb,384,0.4688,0.2396
c8df1e2f9a394d0db5d0b1122c655b63,1143,0.4978,0.4742
c8e3ab79cfff5d6a7b49e75ecce33faf,132,0.5,0.4545
c8e407731e4baf0b0724ff7e3a09bad8,1113,0.4969,0.4978
c8e4b3b2ed794e5788069b075bf00871,12745,0.4661,0.1477
c8e776491297170bf7c49fe5f620d4ad,8588,0.4835,0.4693
c8e84472e64a0475ce413c8564eb0e46,164,0.4878,0.2073
c8e9a6de63fe6816b98af08d302aac6c,318,0.478,0.4528
c8ec82e7e9074eb091d5223e8fcc6c6a,863,0.4867,0.4368
c8f14a63a64d4bebd0bbe98066c51b9d,2,0.0,1.0
c8f46b9729e642a8acafbf964d70bc25,315,0.5048,0.4762
c8f7b3d58193b30590bf55c667ac85f7,181,0.4917,0.3536
c8f7e3fc28e44b5ca6d9efd02a6ed4c9,265,0.4755,0.3472
c8fdb246ee259c6927d51ded140d68ad,24,0.8333,0.0833
c904451e7668458a89a799a788d9f7a6,190,0.4842,0.3579
c906553055ed45eda85110259e520d54,297,0.4949,0.4781
c906ca4927fa4c8c9d9b8967f3f6d822,270,0.5037,0.237
c9081e4d5f96919a9c949475299d9f34,158,0.443,0.3924
c909a3c8e4be910aa9a8f145c6a44fb0,2787,0.497,0.0126
c90efa4d7188af372611557f44791ef4,650,0.4954,0.4708
c90f74ab191d419cab15f322276e03cb,92,0.5217,0.2609
c911e86aad8e4fe393080f2041179299,82,0.4146,0.1707
c912e58b6b1c7b5e8fb571d5b4da9222,1873,0.4778,0.4725
c917654f086edf48cd0e44609afd3c69,308,0.474,0.4026
c9181b0ee0a82204bdf591e429c8b812,50,0.48,0.4
c918e7fbad67e2c12be4c44541ca5efe,299,0.4783,0.4615
c919d63cfb511523ed8398b5f14e224e,38,0.5,0.3684
c91c21a2539df3cb166ffda784e1cb0e,274,0.4891,0.292
c91e0484265a958383bc1e3a9ff56447,445,0.4742,0.4584
c91f7c1872fe31c113ced4ce2225d53f,226,0.5088,0.4823
c91fede1b279daa93ddccb55e9e9c5a9,8,0.5,0.25
c924d40f9cef05b01c0173dd1fd694e2,60,0.5,0.4667
c926b45d0256215b72a00992c12f2237,146,0.5,0.5
c928b34fd6a745a9a90656347abbde0e,164,0.4756,0.439
c9326dcedd0b416db3ff464f47d00602,317,0.5079,0.4921
c937b1185cd74a5e37b73aa58c7ccb3c,55,0.0727,0.1091
c93a4759180056059ff4db6daf39a4a2,529,0.4953,0.4858
c93ccc8567ed05684ac365dbee98ea3f,732,0.4932,0.4959
c93d79085f594e56bd3f4ae27c495075,18,0.4444,0.2778
c93ea959965b48a29cdc46fe702b1b21,266,0.5113,0.4662
c93edc364bfc41b6b80eb1a3f26690c8,1211,0.4889,0.4533
c93fa2037435f316ae6f6f5d4678347d,687,0.4993,0.4978
c9408e110b8f4d03819711ef7ba454de,368,0.5054,0.4837
c940f8746be83fb90c1e016e37d0a1d4,151,0.5166,0.0795
c943c876e9443eb917f9b96fbdf1991e,248,0.4758,0.3226
c945b4db3c1dcb2cff7406c890b33e12,639,0.4945,0.457
c948ff0cca4be1f31cfbbae54ee109db,258,0.4651,0.4419
c949bf1c392d33f56d4ff8546b43a442,86,0.5349,0.2326
c94c52ddd98c41c48ce4d6bd56e29b69,142,0.4859,0.2113
c94e5bfc9285b38609b6bda052747b0f,759,0.5072,0.4559
c94fc5c32299ca73e6535f0c65c2abd4,805,0.4894,0.4882
c952703d759d41d2922ea9699a740b1a,152,0.4803,0.2632
c957e863c68a4efa9d3be4bc46080eed,38,0.5,0.0263
c95a73babe4a4adfb3ce9155a6b3184c,336,0.5,0.494
c95e4e929e994719af0a404b4da64d43,1463,0.4846,0.4894
c95e8c64077e4ab0b1902ee709ac40d4,728,0.4698,0.4835
c9630bf044ca426580b31d52194cb381,544,0.4743,0.318
c9667d2fd36b22430c2a6a3ec00d64ed,544,0.4853,0.454
c96808d5ab2733c01735984ea3e09055,296,0.4797,0.3581
c96d1e80c71a416e9dafbfc46a1b88a8,468,0.4957,0.2927
c96d3a0d393bdea78057a0285ecf0c30,85,0.4824,0.3059
c96e224316066fb3168e84411b76cba9,98,0.5102,0.449
c96eb68b40bb02639343770a3d0761f6,807,0.4981,0.4572
c96f6313a7316b14576bfe10eebc7d74,12400,0.4724,0.4867
c97162e2569b5f376b32b3473371894a,867,0.4937,0.4902
c972a61e4bb84504a30e35ea2af7b493,54,0.4815,0.0556
c9783814ad4be3e967758b0b7545b24b,78,0.4615,0.4103
c978cb814246f727116cdd98b81ecf6d,865,0.4855,0.4405
c97a10dcc0c14e6ca2f01eb15521daf0,532,0.4831,0.4342
c97a28f3fd125e65dc17c6578fe7e142,161,0.4845,0.3602
c97ceef080f90ded6dae6e8ea538bbeb,246,0.5041,0.4065
c980d2591c244977af8e9a2018f4d9fb,480,0.4875,0.4958
c98409e8d29ac0c8aa88ba661b992876,192,0.5,0.4688
c984118e7fd6e84788c5f693f99b36a3,2,1.0,0.0
c98af577a2af261e31ccb6ca05d9ebfc,11972,0.497,0.4978
c98ca78e52856fddfe496b00adbd1c79,677,0.4845,0.4874
c9971d416f6637d2f83e78980d54aa13,69,0.5072,0.2609
c997aa5a705a4f2e8a74e1b7258507bc,270,0.4815,0.3778
c997ca8d0d1203f7b1b75d1cd19722a4,19842,0.3953,0.4442
c9983db6c7c747b78a3499ddcc9ade39,43,0.6744,0.093
c99b70643dbe9085f80a89afa8b83a9d,6,0.3333,0.0
c9a0706d3ee2fc026a33112dd4c6461a,140,0.5143,0.3
c9a6750865904d5dbe110612f22bc9ff,289,0.4913,0.1592
c9a6cdac0aa145288b4a020f9fe2964b,384,0.4896,0.2734
c9a749f1b7a6d6bb4f5c88769314d851,789,0.4651,0.4588
c9aa05a1948e1b0271458e0e8b12bde7,40,0.5,0.5
c9aeb250558ca60be83c7e5863d17efe,493,0.4949,0.2677
c9aeded964cef0f54888d4d1e7de89c1,229,0.5022,0.0873
c9b2bac615ff4ca4b86f3e37c9a31fac,19,0.4737,0.1053
c9b601f6dc8ba8c90b0c52e5cbbb439f,3631,0.4362,0.4274
c9be2e5972e2127c38594587dcdb262f,6040,0.4838,0.4682
c9c1df06e3a34db389164696acdc5827,1205,0.4896,0.4589
c9c28aa4a5f04a5d8f2f23851401ba10,377,0.3767,0.3687
c9c2b9d822b840fbbcb3d513d5e676ad,1122,0.443,0.4626
c9c38863be62ca3c74235d28917d63b5,41,0.4878,0.3415
c9c3fb2eb6224d5d9dd886a925f19ba8,261,0.5172,0.4598
c9c41499c566b96fed5c9ee487b12a28,286,0.4895,0.3427
c9c5a8243550067f32f6cc8806a0fc94,55,0.4364,0.3818
c9c74cdc479da1f74e79747e7b357185,1339,0.4981,0.0329
c9c8c6dd04624067ac64e349b41fc189,244,0.4344,0.3525
c9c90a8a3f84cace46b7580ec07268e3,149,0.4899,0.4899
c9caffaaa2714a41912aaa58b2f13881,477,0.501,0.4906
c9cbac95250de6d8c53087e09697e668,212,0.5,0.1698
c9cdefd2e97e3ff7631fbdc16124a470,44,0.4545,0.4091
c9ceab90604040c09e52e3c48fd6aabb,2142,0.4636,0.4346
c9d33749f94649d282ac48a8d6d2dab3,172,0.3837,0.314
c9d3af6f15b73ee1eefcbbb80a4b573d,64,0.5781,0.1875
c9d8800f2e657dd27c3e5b9f06dfc612,98,0.4694,0.3878
c9d88757eea0df17d22d3916261d10c9,18,0.6667,0.1111
c9e0238da7514313a260df8c608a7095,201,0.5522,0.4279
c9e1be8f13324c93b9f2890672fcef74,60,0.3,0.1
c9e33dd82ed8f1cb4345ce6f0054e363,137,0.2555,0.2701
c9e381e6c73042be98e9b25c66eaccfa,49,0.4694,0.2449
c9e5f59f9571291a07104d604a6c87d7,15107,0.4465,0.3747
c9e8d5ea2d40172c361defb1e706ed84,120,0.4833,0.2667
c9ebb592bec67d9e5dc790e97d31ab46,1228,0.4935,0.4984
c9ee85eb7dd9cd50b03d6d5d82bfa147,850,0.4718,0.4082
c9eeedb219ef12857307ca54e9883608,8882,0.4464,0.4143
c9ef9baf0c5d40a17e6304dee4dfca90,707,0.4653,0.4526
c9fb4fb08c08a7ed853a69ca15a9ee4f,454,0.4978,0.0837
c9fbd7ef9fc34f7d904cc881581443e0,8595,0.4548,0.4131
c9feda2aa7fd1e0db374ca694d8fe6e5,28,0.5,0.5
ca01b40d1d924f4287dba67e2bd20e94,27,0.4815,0.1111
ca073df14d63d15a66953a45c01cb0dc,520,0.4962,0.4346
ca0b828613a768d5256cf79175fc0aa8,339,0.5044,0.4366
ca107ef085dc444d4f6dd0bf0e3a41e7,71,0.493,0.1408
ca1160627e8f48bb909da6a639f1eff0,124,0.4839,0.2742
ca134e288cfb3bb2c432c19bc08fac6d,6,0.3333,0.0
ca149c2eed876ba6326712b16e599a40,34,0.5294,0.4118
ca166967b0df71f3f471faf63a5680b6,290,0.4759,0.2138
ca170b01279233c49a432b87a1c9e93e,2844,0.4641,0.4223
ca1c3ac281b7d670749e62753b4ea7de,22000,0.4331,0.4277
ca1f7f9b96b24c47976b2acd6d1b1823,11,0.5455,0.0
ca2557eff37c4d8e95b19ffc4238cfad,179,0.5307,0.4469
ca25ac005d0aec64876a4598fae7bbd0,936,0.5,0.4893
ca26f1f968050873141a97bf288236a9,2,0.0,0.0
ca292dd64434444991359291d8ed9bfb,57,0.386,0.2456
ca2ebb71355423679e6d1736505faab6,423,0.4988,0.487
ca34a5a9979eaac55997b64f09832971,291,0.488,0.4261
ca35cb5cc06fcef3d2bbbd7b070c2a8a,104,0.5,0.3269
ca35d9594f044435b088860d37ac3b5f,420,0.4905,0.4476
ca387927d3f36179f987e19bed50a4a8,902,0.4823,0.4601
ca3911a2b4831646e556adc29b91af51,234,0.4701,0.1667
ca39be23f02c4d79812f6e454f8501b3,255,0.5059,0.4549
ca39fd1ad7304c908b16a66331e07585,99,0.4747,0.1414
ca3a5193e6b25f2d12d0384d97ea8888,59,0.4915,0.0678
ca41c9dee1526920e66db1d474988aa6,271,0.4945,0.417
ca4206d16031b8c890dfb5b3cb14bcc6,500,0.472,0.424
ca42e4656218f0c87e0311fde6d8063a,502,0.498,0.3865
ca4577f86ec7647bb2cb8eb7703deff1,550,0.5018,0.0473
ca461ad3a6e346b29a43e202279f9d6f,588,0.4796,0.369
ca47380acbf3f412db4b4498383b8c4c,1331,0.4763,0.4921
ca4d34c553df4d5ca3db8c6289be6002,423,0.5035,0.487
ca524fc6c39068713cd3fd252590acc3,1040,0.4712,0.4019
ca52ff702a074b8951e542aff3243b5f,186,0.4731,0.1935
ca558e3366accda15405fc59da12dbd3,6194,0.4992,0.4979
ca55c3b9b5b649cdb3015fc1e1d182b6,15172,0.4787,0.3349
ca575c50ff690b57cefc44ca0b8d161b,2,0.0,0.0
ca5b726343e846edb39a5f8b2832e70c,397,0.4786,0.2695
ca5d7adc9b2cd7e88029afcc5898a838,1105,0.4706,0.4344
ca5fffe08dab10ffb74781ab4742413b,354,0.4802,0.4124
ca68303b769482c5a0b5f97a71997f9f,21,0.5714,0.1905
ca688c20540adafe4b83d6b101f578bd,2338,0.4893,0.4559
ca6a60f6fb6d757f8923a8d0b25bda0e,89,0.4944,0.1573
ca6ab3275770496ef8b0c99880cdb8ac,235,0.4936,0.4085
ca6ac4d43929ef03679eab6df1cbf722,303,0.4851,0.3168
ca6d6eab2171d0f6305f855831d55ee9,30,0.5333,0.4667
ca6f54226771468bac1dcf4884c672a3,771,0.476,0.4851
ca70d1f3b25a42a4950461ca841cf368,457,0.488,0.3939
ca75788dcd5877ed2c204faadc320703,12,0.6667,0.3333
ca7da1e1f7472f9272b6caf6b4eec003,184,0.5,0.4348
ca7f8ee7878954cd2256dd0ec2a43fa1,2878,0.4812,0.4611
ca845e16e0e94dc4a163ebd6114bef85,214,0.486,0.271
ca8b7e535f36e15796052b213b47a0cb,30,0.5333,0.4667
ca8bd7c94acc4d9fa7e81c242de18540,411,0.4988,0.4769
ca8d04e709970dd223633411ad55c4ef,6297,0.485,0.3611
ca8f509901c8a98900eb41a35051be25,494,0.4939,0.4899
ca9029a34997455b990bbdca632d61ca,223,0.3543,0.3363
ca914c35902e47539e0361dcfe2d2f8b,267,0.5019,0.4494
ca93949c385b1ceba11945239bceca4c,9780,0.4944,0.4936
ca957405b14146f48f164cc897a6229c,338,0.503,0.4615
ca9919c4438550b3fefb86f8b6d56a60,216,0.3889,0.3704
ca99f86cdc45ff4a5e3b59f2bb4cfc86,441,0.4989,0.4785
ca9dc168bddaee966b47b9d92b071bdd,94,0.4043,0.3298
ca9f59fb45004442bbf17e5633738504,348,0.5,0.4943
ca9f5d56164248a555c70eb13051429c,20,0.5,0.3
caa1510e255d6f50ced393571063454a,107,0.514,0.1682
caa252b5910a4def86dc0f7d7b943fad,222,0.4955,0.3243
caaee85cf885d97b0fe3b3aaf65321df,1990,0.4844,0.4372
caaf06979aa83ba684091356b8e374ab,133,0.4887,0.1353
cab0ad58c314f700486ba1b6961f0b11,3247,0.4968,0.4885
cab1a70084ac35c1378ffa7a9fd19572,4,1.0,0.0
cab3ccfdf8fb828c9dd538cccd7bb6aa,95,0.5158,0.1474
cab3df456a894196a060e008e60f5783,445,0.4809,0.4067
cab56977ec3254847afd523608c0ad40,1256,0.5008,0.0605
cab5cda4b01c15deb87417293c48e082,35,0.4286,0.2286
cab63f1fe5dbd9c26281ddb85211deb7,33,0.5152,0.2424
caba64b6e6a24dbb8e3e15ed38d3cc66,40,0.475,0.075
cabb76c1e894edc34784902d255e7900,116,0.5086,0.4914
cabd3b07ac6e990b223a7cf9ce7ba903,65,0.5077,0.3385
cac0693db2415305787b17c17465f12e,1342,0.4613,0.4717
cac134a71ea05742af9732bfada17e0e,105,0.5048,0.4381
cac1f6e37de5db0428be7b41aa922fb5,6648,0.4606,0.502
cac30db12a36715ffd75c93c7732ba27,48,0.5,0.1667
cac6aac1d7ac43c68e980cdd153542da,269,0.4833,0.1933
caccb1464e2a74086c00d874b2dacd9c,114,0.4912,0.3158
cacee0e2458849bc74fd7f5582409e23,1239,0.502,0.0032
cad024a1146c5c74779cac61b299a0ef,113,0.4867,0.4425
cad0dbdb125347edada9bf73df9e03a4,94,0.5319,0.3617
cad43bc0a537d5242b76ff84dd270fdd,3433,0.4975,0.4929
cad6d7fba9fd258c4059aec4625498fe,731,0.4774,0.4651
cad76830ab947f594133843503cb6a2e,2420,0.5037,0.4781
cad7d858acc245e19edc0970f74bdbb5,14,0.5,0.1429
cadda50b6ee5022b3fb3ac66c07bfb5c,100,0.5,0.26
cade7989bcae4175b543a6a33261e5ef,213,0.4648,0.338
cadef0deb42d46bfb54620991a362c0f,84,0.5,0.2381
cae1734420a16871d630bf9802137535,120,0.5083,0.2833
cae237f3ab274a3684782118fda2c5c2,30,0.4,0.2667
cae247dd9145d9795a56b498b61e8815,498,0.4739,0.4056
cae2c75aef7f96207f46d3a8d38d5f59,104,0.4904,0.2692
cae4735a396c1239747f39fbc442469f,21,0.4762,0.0952
cae63fd53eab241f62bb6d1ac6776e05,230,0.487,0.4957
cae847b67e2f44b792f454ae7d121efb,21,0.4762,0.0952
cae86d116f710811d70bd922f902b42c,496,0.4778,0.3528
cae8eeca4164f71e22e8f2be523cc08a,156,0.4103,0.3974
cae953c17921e109052e68d96417d98b,4526,0.4867,0.1332
caedfaa9406f4114bf237eb6dd56d415,53,0.434,0.2264
caef1be5516b447aa7f30fc10f441974,50,0.48,0.04
caefaa6cc2e544fea23dfa2bf3ad2428,30,0.5,0.0
caf58f0a4d87642247df9d214ad0c17d,1255,0.4869,0.4876
caf6a97522e327a092a3184b83a14849,294,0.5034,0.4082
caf6b9a0d28d7fe55577416205d30775,6,0.0,0.0
caf861957ed4704668dfe398ab7b52ac,325,0.5077,0.4923
cafc89aa8d2bc9f6da223b8f7e83a22c,228,0.4737,0.4737
caffac2c9976de19765c2289e91e86bb,476,0.4958,0.4958
cb007967adfd490d8274b445fe1babcf,130,0.4615,0.3154
cb01500b6ec340e384044b941aeca84d,374,0.5187,0.4599
cb02e26d4f0ace6c33a85e4279145d02,1140,0.4904,0.4781
cb08e9491f59389897d9e7e432ddd921,479,0.476,0.4697
cb0b2a68f81346e7c72e6612e84168be,12,0.3333,0.0
cb0f38196517dc46422cace3700897a8,7465,0.4971,0.4935
cb1035bdcaf747d3809b2927b8b3bdf9,702,0.4316,0.198
cb10dfd75ec3c0cd0a6331c7b4cfd2dd,1334,0.4565,0.491
cb134f1501e04f6290b201056cde1126,2211,0.5016,0.0375
cb13f0cf91484a4faf9cd365cae9ad79,444,0.4932,0.4009
cb154c304dc7a90d8483e4ad6fd8d98f,766,0.4752,0.389
cb161575e2b98d06cf534457d03ee8d2,12,0.5,0.3333
cb17eebe936e4093fde5ed4cd5726022,158,0.4557,0.3038
cb18c1cfcca6e746d59015366674f79f,2433,0.4501,0.0801
cb190b7fafa1012f3b4227999ac32e90,859,0.4668,0.4063
cb19a4ac46d04408ad43cb6ab0068e88,102,0.4902,0.4314
cb1c0c5c345de7492cdc6385264deb50,6599,0.4895,0.4898
cb1d86125991b8759c56d37d91c0565d,6,0.6667,0.0
cb1f830508968000eff99e249e914eff,110,0.5455,0.4545
cb1fa99764a151b0d89ada3c45a48457,270,0.4815,0.4667
cb23a50241804cacac10c2238db08b28,778,0.4936,0.4319
cb2409dd01e17d0ed00be1d9c7be7408,26,0.5,0.3077
cb26fdad4a9c3caf61bd9ef7786ca5f4,3813,0.4983,0.0456
cb2789268f9940a1af0f831c73ff5962,718,0.4944,0.4554
cb2858a68a5e4bfaaad66a9cd7c4dffa,193,0.4922,0.3109
cb2a768bad3b4941acbebebe0415e253,40,0.6,0.3
cb2bcf4f73cd4ea29368fba289a784d3,1725,0.4904,0.4864
cb2d5ae35e8e4ba0b999c9fce474d722,844,0.4893,0.3886
cb2e55c4010c407893e96c080468945e,860,0.4535,0.3395
cb2eb9ec4a6846fb8fa01b813992b36e,631,0.4913,0.496
cb2f80ed07164173b462dcc6a52c59c2,722,0.4903,0.4654
cb32212d664c4576adeafb08f94f7f12,121,0.438,0.3967
cb35e73e24e424169ce29a97c37dd90f,116,0.6379,0.1379
cb3a2cb0bcc53fbc44459d49e5d2057e,51,0.5294,0.2353
cb3ae246a917120a0f73006e9b552b8c,14,0.2857,0.0
cb3df70778ef56100efd07234cf1255d,530,0.4868,0.4792
cb3ec5283e103e4e6642d6c8b10680e3,518,0.471,0.4749
cb4013fb963423ba081f891124c71451,237,0.4937,0.4557
cb46c3eb153c94f3c85de085394931d3,925,0.4876,0.1427
cb516dd639d315dc17c251f2793af4cf,851,0.4853,0.4841
cb54ec61964b4630b968cf2525411b66,680,0.4985,0.4529
cb55cafe5e1d44308db2596558da7c41,173,0.4046,0.2312
cb5667bd52bcc1e1d3629a9ea18dd1b2,958,0.5,0.5
cb5c5e6aae5447a4b93cb46de04471c9,389,0.4653,0.4293
cb5e6c9d96014f14bf2ff7be57f4120b,934,0.4904,0.4251
cb5fdda6bcdfa1380089bf4554a225ce,98,0.5102,0.2857
cb60837174530280fa01bd9e88767474,440,0.4682,0.4227
cb61d9935d9bf5efe9588a1d3dbf7fa9,636,0.4953,0.4858
cb622e5b1723b45f6eae93ce8df52a3a,647,0.49,0.4853
cb6bede6b59848f8bc8e541fd1a89857,148,0.5,0.473
cb6df88ec58b4d31b9f236744ac57699,331,0.5106,0.4894
cb6e42e5e162a0bd8e33cf1ff14b8df5,194,0.4845,0.4948
cb74c6c8347d4de5801dc66b22ca8224,221,0.5068,0.362
cb7a7f03f5814d68b6c693f3452eb333,517,0.4913,0.3714
cb7b80beb0494577ac409912d38c335c,131,0.4351,0.4046
cb7c8cd15c0e32d2a53804eb224ae732,40,0.5,0.0
cb7e17ba2aa7843a9680d93b53c7ba6b,148,0.4324,0.4865
cb81aa4e9e4a6002e23ee4030cf7aa8c,36,0.5556,0.0556
cb825d1f9101c85128a11508b6c61c1d,204,0.4804,0.2353
cb8327639444bb4053141174c75db243,1054,0.4583,0.462
cb838d85dd69a8302f76ab3636a7a524,561,0.4795,0.2941
cb8571d23b2f024393b28d3bd60bdad9,1105,0.3946,0.152
cb8636ba3cd40550bfbaf0d41bcee153,367,0.3597,0.0463
cb886c078896433da986164f1a6ffa32,362,0.5028,0.3536
cb892383ad684c0a829a9ede77170683,38,0.4737,0.1316
cb894c879035ccf3a8ec892004e7b6cd,461,0.4902,0.3579
cb8d07aeeac24cd38826ee3e17c70239,380,0.5,0.4789
cb8e82fd7aeb4693811bc8b5ee7b4011,340,0.5,0.4824
cb8f288434b0c7df1119fb2ed8f7da06,768,0.4948,0.4974
cb8fedfb1c57d567e496200c3ea37332,3153,0.4983,0.4761
cb90aa05d802ef390b722bfa5b7c0e3e,180,0.4889,0.4333
cb9226fb1ca24d329a52d03678628785,395,0.4962,0.4785
cb9402fb3a31eded6327ff699898259a,108,0.4815,0.3704
cb9b9b5594534979ab81afffd8eb7a1e,778,0.4679,0.4627
cb9f73d57915deec74f0dc92ab85edbc,221,0.4751,0.4525
cba1b40313d14df880f30fef95458091,397,0.5038,0.4962
cba49fd19cf24b839c3ae88c09642dc3,40,0.5,0.05
cba54d4cc7694fa2bc1b33f9816a6dc9,462,0.4286,0.3788
cba69fd2d20c8cfae5e1e991046dfe81,111,0.4775,0.4685
cba716536a763f33cb277afcdef3a63d,866,0.4873,0.4838
cbac18695edbca921472fec257832771,2654,0.4789,0.4597
cbac52bfa6a44e1ad86ea7e41ee3b383,137,0.5036,0.3066
cbacc9c1914542a78eef2e294e30694a,9507,0.4565,0.4283
cbaeb2f239874a39be03489a20e2cbb2,495,0.4848,0.4444
cbb431d97e6c4959a3b9ac1b7550de5e,98,0.5102,0.3469
cbb44aed37144c1e9c98dbf49c342f1f,140,0.4857,0.1571
cbb55ec7f3394894878bf0a8dda6979c,60,0.4167,0.3
cbb8be74357c4f2f885e93dc3a5a8b0b,238,0.5126,0.4034
cbb92850e3034ee4827bc09b9561c06e,14,0.5,0.0
cbbc5bade5f1977744401c422dae603c,374,0.4973,0.4866
cbc190cbd3c443ffa1207c533fd5a1fd,8530,0.4498,0.4016
cbc539989d7cec12fefca69d106691d1,604,0.4901,0.4603
cbcb46c01163439aa24b99b82369c670,145,0.4897,0.3448
cbcbe4b6b57728044e6fd380d562626c,5011,0.4885,0.0417
cbcce5374e7fafacbfd8c301c17c723b,167,0.521,0.4551
cbcf2ea568b3c34b1ecdd4c48d5f9b5c,46,0.5652,0.3478
cbd0f1c2621d4b67a38eb601d048b760,740,0.4973,0.4919
cbd438f9a57445b583d50f74023e266b,113,0.3628,0.3805
cbd4e81c77f146d589e4c8fa52801ac3,69,0.4203,0.2754
cbd5ee5ec1c484522965b9d8403a66da,128,0.4844,0.4062
cbd855e80c29f125c487386bd2dc0a11,152,0.4605,0.4474
cbd967fa6a32e6719d30647748c347eb,254,0.4961,0.248
cbdec3933d0548d3bc4a2c7051598086,88,0.5114,0.0909
cbdfe8cdf62bd5b5bc36f919461acac3,758,0.4828,0.0739
cbe22b419c917d607af72aeeef95af8c,6724,0.4808,0.4633
cbe8a79426c8cc94d6802dff99f7e46c,2,1.0,0.0
cbf03872c4b0ecab2b80ec3ac30bd409,46,0.4783,0.3696
cbf67968d64a30850aa72fbdc0712ad9,80,0.6,0.325
cbf795be1db0e1f5fdfc3a1d23fb5b4e,1226,0.4845,0.4829
cbfc47ba6db3bbe72de1db809b4811c6,274,0.4818,0.4599
cc0236d9c32a45c39037572372e918e3,18,0.4444,0.3889
cc02ed4a6b6d48e33d674d156223c007,66,0.4848,0.3636
cc06f5d0613d4350bc23b030e8e39e11,2286,0.4816,0.0682
cc08c096555d4f54262dada8c2629273,21117,0.4112,0.2132
cc0a22bce69446409d95bbb6247ef12d,185,0.4865,0.2649
cc0a51ed1d3ad6a71b953f7debdeac85,744,0.4892,0.4489
cc0bbdb2289a815eb4c003316cb02972,1003,0.4716,0.3789
cc0e751b941244dbaf6415ef97481242,29,0.4828,0.0345
cc0f615d9df2e6bf539032c0c7cab13a,214,0.4579,0.4579
cc0f823a51e81c0f5d0e27819f9ff731,1579,0.4896,0.4858
cc125d43a8d14ecb836e115ba42f9954,19,0.4737,0.2632
cc150499b20675010060099745dc7ab6,86,0.4884,0.3721
cc1573a381e742918bb7c0c3d68b3b93,53,0.5472,0.4151
cc160aef3702643d86d9d0436fdbcebf,108,0.5,0.0741
cc165f267fec4ba58818c17790d214a3,2992,0.4836,0.0745
cc190952da167a86a4795c4023e85eca,1444,0.4993,0.0305
cc1f5728abdd13a8c53c85e312ddd0bd,169,0.503,0.4615
cc1ff8d0cc25ad0f4f23bdc39545af49,884,0.4638,0.2647
cc20b84c5f08a5cb71db50e573cfa438,412,0.5,0.4345
cc2466ed83bf48a2b0519e74cf78c8d0,864,0.4896,0.4699
