lsoa_code,lsoa_name,lad_code,lad_name,imd_score,imd_rank,imd_decile,income_score,income_rank,income_decile
E01002839,Kensington and Chelsea 013C,E09000020,Kensington and Chelsea,23.198,12303,4,0.16,19056,6
E01002840,Kensington and Chelsea 021A,E09000020,Kensington and Chelsea,44.173,3548,2,0.535,1829,1
E01002841,Kensington and Chelsea 021B,E09000020,Kensington and Chelsea,26.811,9985,3,0.269,11212,4
E01002842,Kensington and Chelsea 021C,E09000020,Kensington and Chelsea,45.925,3190,1,0.588,1040,1
E01002843,Kensington and Chelsea 021D,E09000020,Kensington and Chelsea,42.708,3909,2,0.488,2796,1
E01002844,Kensington and Chelsea 019A,E09000020,Kensington and Chelsea,15.092,19226,6,0.11,24715,8
E01002845,Kensington and Chelsea 019B,E09000020,Kensington and Chelsea,26.774,10009,3,0.249,12378,4
E01002846,Kensington and Chelsea 017A,E09000020,Kensington and Chelsea,26.017,10480,4,0.258,11820,4
E01002847,Kensington and Chelsea 015B,E09000020,Kensington and Chelsea,17.59,16750,5,0.134,21830,7
E01002848,Kensington and Chelsea 015C,E09000020,Kensington and Chelsea,25.977,10503,4,0.234,13300,4
E01002849,Kensington and Chelsea 017B,E09000020,Kensington and Chelsea,16.247,17996,6,0.119,23560,7
E01002850,Kensington and Chelsea 013D,E09000020,Kensington and Chelsea,22.032,13121,4,0.146,20540,7
E01002851,Kensington and Chelsea 015D,E09000020,Kensington and Chelsea,42.803,3881,2,0.409,5039,2
E01002852,Kensington and Chelsea 001A,E09000020,Kensington and Chelsea,37.371,5333,2,0.419,4704,2
E01002853,Kensington and Chelsea 001B,E09000020,Kensington and Chelsea,29.054,8762,3,0.354,7030,3
E01002854,Kensington and Chelsea 001C,E09000020,Kensington and Chelsea,44.897,3379,2,0.519,2111,1
E01002855,Kensington and Chelsea 001D,E09000020,Kensington and Chelsea,42.657,3918,2,0.468,3289,1
E01002856,Kensington and Chelsea 004E,E09000020,Kensington and Chelsea,40.325,4498,2,0.352,7139,3
E01002857,Kensington and Chelsea 001E,E09000020,Kensington and Chelsea,44.071,3581,2,0.489,2767,1
E01002858,Kensington and Chelsea 014C,E09000020,Kensington and Chelsea,21.595,13447,4,0.251,12199,4
E01002859,Kensington and Chelsea 012C,E09000020,Kensington and Chelsea,9.837,25158,8,0.031,33330,10
E01002860,Kensington and Chelsea 012D,E09000020,Kensington and Chelsea,11.161,23591,7,0.052,31899,10
E01002861,Kensington and Chelsea 014D,E09000020,Kensington and Chelsea,16.596,17662,6,0.129,22386,7
E01002862,Kensington and Chelsea 014E,E09000020,Kensington and Chelsea,27.746,9450,3,0.311,8973,3
E01002863,Kensington and Chelsea 012E,E09000020,Kensington and Chelsea,8.896,26347,8,0.051,31993,10
E01002864,Kensington and Chelsea 009A,E09000020,Kensington and Chelsea,7.056,28589,9,0.041,32764,10
E01002865,Kensington and Chelsea 011E,E09000020,Kensington and Chelsea,7.595,27934,9,0.034,33194,10
E01002866,Kensington and Chelsea 009B,E09000020,Kensington and Chelsea,14.956,19358,6,0.15,20072,6
E01002867,Kensington and Chelsea 009C,E09000020,Kensington and Chelsea,24.928,11161,4,0.262,11607,4
E01002868,Kensington and Chelsea 009D,E09000020,Kensington and Chelsea,6.364,29340,9,0.021,33621,10
E01002869,Kensington and Chelsea 009E,E09000020,Kensington and Chelsea,17.931,16418,5,0.186,16747,5
E01002870,Kensington and Chelsea 005A,E09000020,Kensington and Chelsea,36.554,5610,2,0.408,5055,2
E01002871,Kensington and Chelsea 007B,E09000020,Kensington and Chelsea,10.763,24068,8,0.048,32231,10
E01002872,Kensington and Chelsea 005B,E09000020,Kensington and Chelsea,34.654,6306,2,0.433,4283,2
E01002873,Kensington and Chelsea 007C,E09000020,Kensington and Chelsea,16.161,18073,6,0.142,20993,7
E01002874,Kensington and Chelsea 007D,E09000020,Kensington and Chelsea,20.15,14592,5,0.236,13171,4
E01002875,Kensington and Chelsea 007E,E09000020,Kensington and Chelsea,7.996,27470,9,0.087,27902,9
E01002876,Kensington and Chelsea 003A,E09000020,Kensington and Chelsea,14.672,19693,6,0.168,18280,6
E01002877,Kensington and Chelsea 003B,E09000020,Kensington and Chelsea,31.03,7796,3,0.382,5987,2
E01002878,Kensington and Chelsea 003C,E09000020,Kensington and Chelsea,32.669,7089,3,0.315,8825,3
E01002879,Kensington and Chelsea 005C,E09000020,Kensington and Chelsea,27.759,9438,3,0.337,7805,3
E01002880,Kensington and Chelsea 005D,E09000020,Kensington and Chelsea,42.871,3862,2,0.544,1685,1
E01002881,Kensington and Chelsea 005E,E09000020,Kensington and Chelsea,34.968,6185,2,0.445,3910,2
E01002882,Kensington and Chelsea 006A,E09000020,Kensington and Chelsea,18.612,15841,5,0.196,15966,5
E01002883,Kensington and Chelsea 006B,E09000020,Kensington and Chelsea,11.461,23203,7,0.071,29936,9
E01002884,Kensington and Chelsea 006C,E09000020,Kensington and Chelsea,17.872,16472,5,0.121,23305,7
E01002885,Kensington and Chelsea 006D,E09000020,Kensington and Chelsea,18.364,16038,5,0.158,19340,6
E01002886,Kensington and Chelsea 006E,E09000020,Kensington and Chelsea,11.448,23226,7,0.085,28060,9
E01002887,Kensington and Chelsea 010A,E09000020,Kensington and Chelsea,16.741,17525,6,0.045,32523,10
E01002888,Kensington and Chelsea 013E,E09000020,Kensington and Chelsea,7.462,28101,9,0.067,30417,10
E01002889,Kensington and Chelsea 010B,E09000020,Kensington and Chelsea,8.808,26445,8,0.031,33307,10
E01002890,Kensington and Chelsea 010C,E09000020,Kensington and Chelsea,7.868,27630,9,0.033,33232,10
E01002891,Kensington and Chelsea 010D,E09000020,Kensington and Chelsea,8.777,26484,8,0.05,32115,10
E01002892,Kensington and Chelsea 010E,E09000020,Kensington and Chelsea,10.598,24265,8,0.059,31272,10
E01002893,Kensington and Chelsea 017C,E09000020,Kensington and Chelsea,21.244,13720,5,0.229,13629,5
E01002894,Kensington and Chelsea 017D,E09000020,Kensington and Chelsea,20.963,13958,5,0.159,19205,6
E01002896,Kensington and Chelsea 020C,E09000020,Kensington and Chelsea,9.013,26181,8,0.063,30798,10
E01002897,Kensington and Chelsea 020D,E09000020,Kensington and Chelsea,14.913,19412,6,0.143,20830,7
E01002898,Kensington and Chelsea 017E,E09000020,Kensington and Chelsea,8.076,27358,9,0.053,31828,10
E01002899,Kensington and Chelsea 018A,E09000020,Kensington and Chelsea,28.423,9086,3,0.312,8933,3
E01002900,Kensington and Chelsea 018B,E09000020,Kensington and Chelsea,9.971,25015,8,0.023,33558,10
E01002901,Kensington and Chelsea 018C,E09000020,Kensington and Chelsea,12.478,22030,7,0.091,27258,9
E01002902,Kensington and Chelsea 018D,E09000020,Kensington and Chelsea,14.38,19992,6,0.142,20900,7
E01002903,Kensington and Chelsea 018E,E09000020,Kensington and Chelsea,9.381,25737,8,0.013,33723,10
E01002904,Kensington and Chelsea 002A,E09000020,Kensington and Chelsea,46.301,3092,1,0.555,1514,1
E01002905,Kensington and Chelsea 002B,E09000020,Kensington and Chelsea,36.602,5593,2,0.414,4897,2
E01002906,Kensington and Chelsea 002C,E09000020,Kensington and Chelsea,30.969,7818,3,0.328,8200,3
E01002907,Kensington and Chelsea 002D,E09000020,Kensington and Chelsea,47.733,2790,1,0.556,1487,1
E01002908,Kensington and Chelsea 003D,E09000020,Kensington and Chelsea,21.372,13619,5,0.226,13843,5
E01002909,Kensington and Chelsea 003E,E09000020,Kensington and Chelsea,25.005,11108,4,0.235,13220,4
E01002910,Kensington and Chelsea 019C,E09000020,Kensington and Chelsea,16.564,17683,6,0.168,18326,6
E01002911,Kensington and Chelsea 019D,E09000020,Kensington and Chelsea,12.86,21590,7,0.056,31565,10
E01002912,Kensington and Chelsea 020E,E09000020,Kensington and Chelsea,14.71,19646,6,0.116,23842,8
E01002913,Kensington and Chelsea 021E,E09000020,Kensington and Chelsea,20.276,14490,5,0.216,14517,5
E01002914,Kensington and Chelsea 019E,E09000020,Kensington and Chelsea,8.257,27146,9,0.067,30429,10
E01002915,Kingston upon Thames 014A,E09000021,Kingston upon Thames,7.533,28012,9,0.159,19175,6
E01002916,Kingston upon Thames 014B,E09000021,Kingston upon Thames,3.783,32051,10,0.055,31620,10
E01002917,Kingston upon Thames 014C,E09000021,Kingston upon Thames,1.67,33537,10,0.049,32212,10
E01002918,Kingston upon Thames 017A,E09000021,Kingston upon Thames,12.349,22181,7,0.241,12886,4
E01002919,Kingston upon Thames 017B,E09000021,Kingston upon Thames,19.961,14752,5,0.338,7716,3
E01002920,Kingston upon Thames 014D,E09000021,Kingston upon Thames,3.128,32610,10,0.058,31392,10
E01002921,Kingston upon Thames 011A,E09000021,Kingston upon Thames,14.903,19420,6,0.218,14366,5
E01002922,Kingston upon Thames 010A,E09000021,Kingston upon Thames,6.862,28781,9,0.141,21067,7
E01002923,Kingston upon Thames 013A,E09000021,Kingston upon Thames,32.436,7198,3,0.373,6278,2
E01002924,Kingston upon Thames 014E,E09000021,Kingston upon Thames,1.691,33534,10,0.032,33269,10
E01002925,Kingston upon Thames 013B,E09000021,Kingston upon Thames,10.822,23993,8,0.148,20313,7
E01002926,Kingston upon Thames 010B,E09000021,Kingston upon Thames,4.311,31587,10,0.076,29271,9
E01002927,Kingston upon Thames 008A,E09000021,Kingston upon Thames,11.234,23511,7,0.169,18184,6
E01002928,Kingston upon Thames 008B,E09000021,Kingston upon Thames,17.117,17156,6,0.242,12828,4
E01002929,Kingston upon Thames 007A,E09000021,Kingston upon Thames,6.603,29084,9,0.078,28998,9
E01002930,Kingston upon Thames 007B,E09000021,Kingston upon Thames,13.662,20759,7,0.191,16354,5
E01002931,Kingston upon Thames 007C,E09000021,Kingston upon Thames,9.256,25904,8,0.128,22495,7
E01002932,Kingston upon Thames 006A,E09000021,Kingston upon Thames,25.254,10951,4,0.326,8297,3
E01002933,Kingston upon Thames 004A,E09000021,Kingston upon Thames,15.508,18761,6,0.227,13737,5
E01002934,Kingston upon Thames 004B,E09000021,Kingston upon Thames,5.983,29769,9,0.097,26469,8
E01002935,Kingston upon Thames 003A,E09000021,Kingston upon Thames,9.525,25541,8,0.136,21571,7
E01002937,Kingston upon Thames 004D,E09000021,Kingston upon Thames,5.547,30280,9,0.058,31383,10
E01002938,Kingston upon Thames 003B,E09000021,Kingston upon Thames,7.478,28080,9,0.093,27010,9
E01002939,Kingston upon Thames 018A,E09000021,Kingston upon Thames,17.273,17029,6,0.226,13848,5
E01002940,Kingston upon Thames 020A,E09000021,Kingston upon Thames,14.712,19644,6,0.198,15863,5
E01002941,Kingston upon Thames 018B,E09000021,Kingston upon Thames,9.737,25268,8,0.119,23537,7
E01002942,Kingston upon Thames 018C,E09000021,Kingston upon Thames,6.749,28905,9,0.121,23335,7
E01002943,Kingston upon Thames 020B,E09000021,Kingston upon Thames,14.339,20042,6,0.202,15554,5
E01002944,Kingston upon Thames 019A,E09000021,Kingston upon Thames,10.966,23824,8,0.178,17391,6
E01002945,Kingston upon Thames 019B,E09000021,Kingston upon Thames,8.625,26680,8,0.128,22458,7
E01002946,Kingston upon Thames 019C,E09000021,Kingston upon Thames,7.428,28152,9,0.127,22614,7
E01002947,Kingston upon Thames 019D,E09000021,Kingston upon Thames,4.76,31166,10,0.092,27142,9
E01002948,Kingston upon Thames 020C,E09000021,Kingston upon Thames,14.28,20109,6,0.2,15663,5
E01002949,Kingston upon Thames 020D,E09000021,Kingston upon Thames,11.145,23609,7,0.162,18922,6
E01002950,Kingston upon Thames 020E,E09000021,Kingston upon Thames,18.979,15514,5,0.265,11412,4
E01002951,Kingston upon Thames 003C,E09000021,Kingston upon Thames,5.49,30336,9,0.124,22942,7
E01002952,Kingston upon Thames 002A,E09000021,Kingston upon Thames,2.76,32913,10,0.038,32962,10
E01002953,Kingston upon Thames 002B,E09000021,Kingston upon Thames,4.928,30970,10,0.067,30342,9
E01002954,Kingston upon Thames 003D,E09000021,Kingston upon Thames,14.922,19399,6,0.264,11487,4
E01002955,Kingston upon Thames 002C,E09000021,Kingston upon Thames,16.049,18189,6,0.206,15193,5
E01002956,Kingston upon Thames 002D,E09000021,Kingston upon Thames,7.509,28042,9,0.108,24910,8
E01002957,Kingston upon Thames 003E,E09000021,Kingston upon Thames,21.662,13400,4,0.318,8684,3
E01002958,Kingston upon Thames 008C,E09000021,Kingston upon Thames,6.534,29159,9,0.1,26059,8
E01002959,Kingston upon Thames 002E,E09000021,Kingston upon Thames,1.127,33692,10,0.027,33451,10
E01002960,Kingston upon Thames 006B,E09000021,Kingston upon Thames,5.234,30637,10,0.08,28780,9
E01002961,Kingston upon Thames 008D,E09000021,Kingston upon Thames,4.222,31665,10,0.085,28182,9
E01002962,Kingston upon Thames 006C,E09000021,Kingston upon Thames,15.04,19291,6,0.266,11374,4
E01002963,Kingston upon Thames 007D,E09000021,Kingston upon Thames,11.088,23679,8,0.21,14974,5
E01002964,Kingston upon Thames 005A,E09000021,Kingston upon Thames,17.367,16952,6,0.219,14328,5
E01002965,Kingston upon Thames 009A,E09000021,Kingston upon Thames,11.204,23541,7,0.163,18787,6
E01002966,Kingston upon Thames 010C,E09000021,Kingston upon Thames,9.344,25791,8,0.125,22769,7
E01002967,Kingston upon Thames 009B,E09000021,Kingston upon Thames,4.977,30918,10,0.082,28454,9
E01002968,Kingston upon Thames 009C,E09000021,Kingston upon Thames,12.881,21563,7,0.158,19276,6
E01002969,Kingston upon Thames 005B,E09000021,Kingston upon Thames,33.439,6772,3,0.435,4223,2
E01002970,Kingston upon Thames 006D,E09000021,Kingston upon Thames,21.416,13589,5,0.307,9207,3
E01002971,Kingston upon Thames 005C,E09000021,Kingston upon Thames,13.521,20898,7,0.18,17250,6
E01002972,Kingston upon Thames 005D,E09000021,Kingston upon Thames,17.873,16471,5,0.221,14182,5
E01002973,Kingston upon Thames 006E,E09000021,Kingston upon Thames,24.839,11219,4,0.395,5476,2
E01002974,Kingston upon Thames 005E,E09000021,Kingston upon Thames,16.724,17538,6,0.208,15078,5
E01002975,Kingston upon Thames 012A,E09000021,Kingston upon Thames,12.14,22438,7,0.215,14616,5
E01002976,Kingston upon Thames 015A,E09000021,Kingston upon Thames,5.151,30722,10,0.1,25981,8
E01002977,Kingston upon Thames 012B,E09000021,Kingston upon Thames,21.504,13527,5,0.273,10932,4
E01002978,Kingston upon Thames 015B,E09000021,Kingston upon Thames,6.638,29038,9,0.117,23821,8
E01002979,Kingston upon Thames 015C,E09000021,Kingston upon Thames,8.228,27179,9,0.146,20520,7
E01002980,Kingston upon Thames 012C,E09000021,Kingston upon Thames,6.408,29291,9,0.118,23636,8
E01002981,Kingston upon Thames 012D,E09000021,Kingston upon Thames,9.546,25508,8,0.161,19029,6
E01002982,Kingston upon Thames 015D,E09000021,Kingston upon Thames,9.942,25048,8,0.162,18843,6
E01002983,Kingston upon Thames 015E,E09000021,Kingston upon Thames,3.56,32244,10,0.079,28880,9
E01002984,Kingston upon Thames 012E,E09000021,Kingston upon Thames,14.771,19577,6,0.227,13750,5
E01002985,Kingston upon Thames 007E,E09000021,Kingston upon Thames,16.906,17368,6,0.298,9668,3
E01002986,Kingston upon Thames 008E,E09000021,Kingston upon Thames,10.996,23792,8,0.178,17366,6
E01002987,Kingston upon Thames 011B,E09000021,Kingston upon Thames,18.465,15953,5,0.21,14924,5
E01002988,Kingston upon Thames 011C,E09000021,Kingston upon Thames,11.367,23335,7,0.109,24781,8
E01002989,Kingston upon Thames 011D,E09000021,Kingston upon Thames,5.555,30264,9,0.083,28360,9
E01002990,Kingston upon Thames 009D,E09000021,Kingston upon Thames,5.93,29839,9,0.097,26448,8
E01002991,Kingston upon Thames 009E,E09000021,Kingston upon Thames,6.612,29076,9,0.084,28202,9
E01002992,Kingston upon Thames 010D,E09000021,Kingston upon Thames,4.93,30968,10,0.094,26846,8
E01002993,Kingston upon Thames 013C,E09000021,Kingston upon Thames,8.284,27118,9,0.147,20467,7
E01002994,Kingston upon Thames 016A,E09000021,Kingston upon Thames,5.731,30067,9,0.098,26324,8
E01002995,Kingston upon Thames 013D,E09000021,Kingston upon Thames,3.757,32080,10,0.054,31705,10
E01002996,Kingston upon Thames 016B,E09000021,Kingston upon Thames,6.245,29468,9,0.097,26513,8
E01002997,Kingston upon Thames 016C,E09000021,Kingston upon Thames,5.191,30685,10,0.063,30878,10
E01002998,Kingston upon Thames 016D,E09000021,Kingston upon Thames,14.222,20163,6,0.241,12854,4
E01002999,Kingston upon Thames 013E,E09000021,Kingston upon Thames,11.666,22972,7,0.182,17053,6
E01003000,Kingston upon Thames 017C,E09000021,Kingston upon Thames,16.027,18214,6,0.242,12806,4
E01003001,Kingston upon Thames 017D,E09000021,Kingston upon Thames,9.655,25366,8,0.177,17526,6
E01003002,Kingston upon Thames 016E,E09000021,Kingston upon Thames,18.33,16061,5,0.262,11595,4
E01003003,Kingston upon Thames 017E,E09000021,Kingston upon Thames,19.689,14949,5,0.234,13271,4
E01003004,Kingston upon Thames 018D,E09000021,Kingston upon Thames,10.606,24253,8,0.176,17565,6
E01003005,Kingston upon Thames 018E,E09000021,Kingston upon Thames,6.721,28950,9,0.12,23453,7
E01003006,Kingston upon Thames 001A,E09000021,Kingston upon Thames,4.738,31184,10,0.088,27713,9
E01003007,Kingston upon Thames 001B,E09000021,Kingston upon Thames,4.027,31833,10,0.093,27077,9
E01003008,Kingston upon Thames 001C,E09000021,Kingston upon Thames,2.722,32942,10,0.056,31507,10
E01003009,Kingston upon Thames 001D,E09000021,Kingston upon Thames,8.707,26573,8,0.158,19253,6
E01003010,Kingston upon Thames 001E,E09000021,Kingston upon Thames,4.291,31607,10,0.048,32233,10
E01003011,Kingston upon Thames 004E,E09000021,Kingston upon Thames,6.937,28709,9,0.079,28832,9
E01003013,Lambeth 036A,E09000022,Lambeth,11.626,23019,7,0.051,31994,10
E01003014,Lambeth 036B,E09000022,Lambeth,30.337,8115,3,0.276,10808,4
E01003015,Lambeth 002A,E09000022,Lambeth,26.446,10215,4,0.334,7893,3
E01003016,Lambeth 036C,E09000022,Lambeth,16.838,17431,6,0.151,19989,6
E01003017,Lambeth 036D,E09000022,Lambeth,28.463,9069,3,0.239,12975,4
E01003018,Lambeth 020A,E09000022,Lambeth,19.441,15151,5,0.153,19831,6
E01003019,Lambeth 015A,E09000022,Lambeth,13.187,21253,7,0.155,19572,6
E01003020,Lambeth 016A,E09000022,Lambeth,22.019,13131,4,0.269,11187,4
E01003021,Lambeth 021A,E09000022,Lambeth,24.995,11114,4,0.255,11961,4
E01003022,Lambeth 021B,E09000022,Lambeth,19.424,15166,5,0.229,13644,5
E01003023,Lambeth 021C,E09000022,Lambeth,18.598,15857,5,0.221,14168,5
E01003024,Lambeth 021D,E09000022,Lambeth,27.257,9729,3,0.331,8073,3
E01003025,Lambeth 021E,E09000022,Lambeth,21.653,13405,4,0.245,12572,4
E01003026,Lambeth 019A,E09000022,Lambeth,13.323,21112,7,0.101,25914,8
E01003027,Lambeth 019B,E09000022,Lambeth,5.486,30345,9,0.037,32998,10
E01003028,Lambeth 019C,E09000022,Lambeth,13.374,21055,7,0.153,19787,6
E01003029,Lambeth 017A,E09000022,Lambeth,14.837,19500,6,0.174,17779,6
E01003030,Lambeth 019D,E09000022,Lambeth,19.981,14735,5,0.158,19248,6
E01003031,Lambeth 023A,E09000022,Lambeth,21.893,13236,4,0.261,11660,4
E01003032,Lambeth 017B,E09000022,Lambeth,25.653,10700,4,0.317,8700,3
E01003033,Lambeth 019E,E09000022,Lambeth,10.942,23846,8,0.151,19957,6
E01003034,Lambeth 012A,E09000022,Lambeth,24.129,11675,4,0.286,10295,4
E01003035,Lambeth 012B,E09000022,Lambeth,25.532,10771,4,0.205,15351,5
E01003036,Lambeth 012C,E09000022,Lambeth,17.126,17143,6,0.166,18450,6
E01003037,Lambeth 013A,E09000022,Lambeth,37.223,5370,2,0.34,7609,3
E01003038,Lambeth 013B,E09000022,Lambeth,8.725,26551,8,0.071,29885,9
E01003039,Lambeth 013C,E09000022,Lambeth,9.884,25105,8,0.08,28683,9
E01003040,Lambeth 013D,E09000022,Lambeth,17.132,17134,6,0.15,20061,6
E01003041,Lambeth 017C,E09000022,Lambeth,34.042,6527,2,0.305,9301,3
