lsoa_code,xj_A_p2000,sj_A_p2000,xj_B_p2000,sj_B_p2000,xj_C_p2000,sj_C_p2000,xj_D_p2000,sj_D_p2000,xj_A_p5000,sj_A_p5000,xj_B_p5000,sj_B_p5000,xj_C_p5000,sj_C_p5000,xj_D_p5000,sj_D_p5000,xj_A_p8000,sj_A_p8000,xj_B_p8000,sj_B_p8000,xj_C_p8000,sj_C_p8000,xj_D_p8000,sj_D_p8000
E01002342,0,86.823701,0,89.185306,0,93.908515,0,98.631725,0,86.823701,0,89.185306,7,1.7352881,0,98.631725,6,7.818078,6,10.179683,7,1.7352881,0,98.631725
E01002343,9,6.0100715,9,7.8155899,0,129.93506,0,133.5461,9,6.0100715,9,7.8155899,9,11.426627,10,1.8700594,9,6.0100715,9,7.8155899,9,11.426627,10,1.8700594
E01002344,9,5.8844222,9,9.1186365,0,134.0955,0,140.56393,9,5.8844222,9,9.1186365,10,2.4194612,0,140.56393,9,5.8844222,9,9.1186365,10,2.4194612,10,8.8878897
E01002345,0,83.682468,0,86.586249,0,92.393812,0,98.201376,0,83.682468,0,86.586249,0,92.393812,0,98.201376,6,4.6768442,6,7.5806258,0,92.393812,0,98.201376
E01002346,0,82.049026,0,84.66639,0,89.901118,0,95.135846,0,82.049026,0,84.66639,0,89.901118,0,95.135846,6,3.0434027,6,5.6607666,6,10.895494,0,95.135846
E01002347,7,2.0637858,7,4.0993053,0,100.34357,0,104.41461,0,94.237013,0,96.272532,0,100.34357,0,104.41461,7,2.0637858,7,4.0993053,7,8.1703442,7,12.241383
E01002348,8,10.759169,8,12.245249,9,2.049805,9,5.021965,8,10.759169,0,117.58608,9,2.049805,9,5.021965,8,10.759169,8,12.245249,9,2.049805,9,5.021965
E01002349,0,104.54026,8,0.85116476,0,109.49547,0,112.79894,7,12.367033,8,0.85116476,8,4.154637,8,7.4581092,7,12.367033,8,0.85116476,8,4.154637,8,7.4581092
E01002350,0,71.243182,5,7.613701,0,77.868798,0,82.285875,5,5.4051624,5,7.613701,0,77.868798,0,82.285875,0,71.243182,5,7.613701,0,77.868798,6,3.2802517
E01002351,7,6.7128118,0,100.5671,7,11.756,8,1.9505212,7,6.7128118,7,8.3938744,7,11.756,8,1.9505212,7,6.7128118,7,8.3938744,7,11.756,8,1.9505212
E01002352,7,10.482292,7,12.730448,8,4.059156,0,113.8963,7,10.482292,0,104.90368,8,4.059156,8,8.5554678,7,10.482292,7,12.730448,8,4.059156,8,8.5554678
E01002353,8,5.9844936,8,8.5449761,9,0.49833711,0,124.12774,8,5.9844936,8,8.5449761,9,0.49833711,9,5.619302,8,5.9844936,8,8.5449761,9,0.49833711,9,5.619302
E01002354,0,91.849675,0,92.446698,7,1.4675168,0,94.83479,0,91.849675,7,0.27347102,0,93.640744,0,94.83479,6,12.844052,7,0.27347102,7,1.4675168,7,2.6615626
E01002355,7,3.4459286,7,4.1343866,7,5.5113024,7,6.8882183,7,3.4459286,7,4.1343866,7,5.5113024,7,6.8882183,7,3.4459286,7,4.1343866,7,5.5113024,7,6.8882183
E01002356,0,71.368831,5,8.1714585,0,79.290771,0,84.572065,5,5.5308117,5,8.1714585,6,0.28514812,6,5.5664416,5,5.5308117,5,8.1714585,0,79.290771,6,5.5664416
E01002358,0,97.001299,0,99.300229,0,103.89809,0,108.49595,7,4.8280715,7,7.1270023,7,11.724864,8,3.1551215,7,4.8280715,7,7.1270023,7,11.724864,8,3.1551215
E01002359,6,5.8076884,6,6.2911243,6,7.257996,6,8.2248678,6,5.8076884,6,6.2911243,6,7.257996,6,8.2248678,6,5.8076884,6,6.2911243,6,7.257996,6,8.2248678
E01002360,6,8.195026,6,9.9651992,7,0.3379417,7,3.8782881,6,8.195026,6,9.9651992,7,0.3379417,7,3.8782881,6,8.195026,6,9.9651992,7,0.3379417,7,3.8782881
E01002361,7,7.5923572,0,101.94047,8,0.94942256,8,5.299202,7,7.5923572,0,101.94047,8,0.94942256,8,5.299202,7,7.5923572,7,9.767247,8,0.94942256,8,5.299202
E01002362,7,7.8436559,0,100.87703,7,10.424092,7,12.144382,7,7.8436559,7,8.7038011,7,10.424092,0,104.31761,7,7.8436559,7,8.7038011,7,10.424092,0,104.31761
E01002363,7,0.053396182,0,94.46773,7,6.776717,7,11.258931,0,92.226623,7,2.2945031,7,6.776717,7,11.258931,7,0.053396182,7,2.2945031,7,6.776717,7,11.258931
E01002364,0,86.949351,0,87.662335,6,10.082681,6,11.508651,6,7.9437273,0,87.662335,6,10.082681,0,90.514274,6,7.9437273,6,8.656712,6,10.082681,0,90.514274
E01002365,0,75.263961,0,76.716555,0,79.621744,0,82.526933,0,75.263961,0,76.716555,6,0.61612107,0,82.526933,5,9.4259416,5,10.878536,6,0.61612107,6,3.52131
E01002366,0,92.100974,7,1.1158494,0,95.665282,0,98.041487,0,92.100974,7,1.1158494,7,3.4920545,7,5.8682597,6,13.095351,7,1.1158494,7,3.4920545,7,5.8682597
E01002367,8,10.63352,0,117.76036,9,2.8239307,0,124.90438,8,10.63352,0,117.76036,9,2.8239307,9,6.3959407,8,10.63352,8,12.419525,9,2.8239307,9,6.3959407
E01002368,9,0.85844815,9,5.8360472,0,134.29968,0,144.25488,9,0.85844815,9,5.8360472,10,2.6236413,0,144.25488,9,0.85844815,9,5.8360472,10,2.6236413,0,144.25488
E01002369,9,2.240591,9,5.1023429,0,129.33428,0,135.05779,9,2.240591,9,5.1023429,9,10.825847,10,3.3817467,9,2.240591,9,5.1023429,9,10.825847,10,3.3817467
E01002370,0,114.36649,0,119.46785,0,129.67058,0,139.87331,8,9.0256559,9,0.9594157,9,11.162143,0,139.87331,8,9.0256559,9,0.9594157,9,11.162143,10,8.1972664
E01002371,7,2.4782278,7,4.3866251,0,100.37665,0,104.19344,7,2.4782278,7,4.3866251,7,8.2034198,7,12.020214,7,2.4782278,7,4.3866251,7,8.2034198,7,12.020214
E01002372,0,103.15812,0,104.81896,0,108.14065,0,111.46235,7,10.98489,0,104.81896,8,2.7998228,8,6.1215142,7,10.98489,7,12.645735,8,2.7998228,8,6.1215142
E01002373,7,12.86963,8,1.6138061,0,110.7782,0,114.60176,0,105.04286,8,1.6138061,8,5.4373661,8,9.2609261,7,12.86963,8,1.6138061,8,5.4373661,8,9.2609261
E01002374,0,100.01688,7,10.284068,8,1.9972879,0,112.21894,7,7.8436559,0,102.4573,8,1.9972879,8,6.8781118,7,7.8436559,7,10.284068,8,1.9972879,8,6.8781118
E01002375,7,3.571578,7,6.4917946,0,104.50545,0,110.34589,7,3.571578,7,6.4917946,7,12.332228,8,5.0050569,7,3.571578,7,6.4917946,7,12.332228,8,5.0050569
E01002376,8,0.45592217,8,0.94258723,8,1.9159174,8,2.8892475,8,0.45592217,8,0.94258723,8,1.9159174,8,2.8892475,8,0.45592217,8,0.94258723,8,1.9159174,8,2.8892475
E01002377,8,10.884818,8,12.663071,9,3.0519717,9,6.6084766,8,10.884818,0,118.0039,9,3.0519717,9,6.6084766,8,10.884818,8,12.663071,9,3.0519717,9,6.6084766
E01002378,8,10.005273,8,11.216407,9,0.4710712,9,2.8933394,8,10.005273,0,116.55724,9,0.4710712,9,2.8933394,8,10.005273,8,11.216407,9,0.4710712,9,2.8933394
E01002379,6,9.6511751,0,90.235077,7,1.2184059,7,4.3749623,0,88.656798,6,11.229453,7,1.2184059,7,4.3749623,6,9.6511751,6,11.229453,7,1.2184059,7,4.3749623
E01002380,9,6.0100715,0,128.05483,10,3.4514444,0,142.20013,9,6.0100715,9,9.5463971,10,3.4514444,10,10.524096,9,6.0100715,9,9.5463971,10,3.4514444,0,142.20013
E01002381,7,10.98489,0,104.99433,8,3.3259292,8,6.9983582,7,10.98489,0,104.99433,8,3.3259292,0,112.33919,7,10.98489,0,104.99433,8,3.3259292,8,6.9983582
E01002382,8,4.9792988,0,111.87564,8,9.6458403,0,118.0977,8,4.9792988,8,6.5348126,8,9.6458403,8,12.756868,8,4.9792988,8,6.5348126,8,9.6458403,0,118.0977
E01002383,8,3.974104,0,110.65951,0,113.34866,8,10.696972,8,3.974104,8,5.3186777,8,8.0078251,8,10.696972,8,3.974104,8,5.3186777,8,8.0078251,0,116.0378
E01002384,8,0.20462347,8,1.0067689,8,2.6110598,8,4.2153507,8,0.20462347,8,1.0067689,8,2.6110598,8,4.2153507,8,0.20462347,8,1.0067689,8,2.6110598,8,4.2153507
E01002385,9,1.6123443,9,2.2970327,9,3.6664096,9,5.0357865,9,1.6123443,9,2.2970327,9,3.6664096,9,5.0357865,9,1.6123443,9,2.2970327,9,3.6664096,9,5.0357865
E01002386,9,4.37663,9,6.3059255,9,10.164517,10,0.85550368,9,4.37663,9,6.3059255,9,10.164517,10,0.85550368,9,4.37663,9,6.3059255,9,10.164517,10,0.85550368
E01002387,8,9.000078,8,9.4345735,8,10.303564,8,11.172555,8,9.000078,0,114.7754,8,10.303564,8,11.172555,8,9.000078,8,9.4345735,8,10.303564,8,11.172555
E01002388,4,64.686078,8,12.320789,8,12.931043,9,0.37369296,8,12.015662,0,117.66162,8,12.931043,9,0.37369296,8,12.015662,8,12.320789,8,12.931043,9,0.37369296
E01002389,9,3.4970845,9,3.9363044,9,4.8147441,9,5.6931839,9,3.4970845,9,3.9363044,9,4.8147441,9,5.6931839,9,3.4970845,9,3.9363044,9,4.8147441,9,5.6931839
E01002390,7,10.733591,7,10.908533,7,11.258416,7,11.608299,7,10.733591,0,103.08176,7,11.258416,7,11.608299,7,10.733591,7,10.908533,7,11.258416,7,11.608299
E01002391,9,0.60714945,9,1.536251,9,3.3944541,9,5.2526572,9,0.60714945,9,1.536251,9,3.3944541,9,5.2526572,9,0.60714945,9,1.536251,9,3.3944541,9,5.2526572
E01002392,0,79.536039,0,83.20265,0,90.535873,0,97.869096,6,0.53041565,6,4.197027,6,11.53025,7,5.6958687,6,0.53041565,6,4.197027,6,11.53025,7,5.6958687
E01002393,8,0.078974115,8,3.3048202,8,9.7565122,0,121.54904,8,0.078974115,8,3.3048202,8,9.7565122,9,3.0406004,8,0.078974115,8,3.3048202,8,9.7565122,9,3.0406004
E01002394,0,87.200649,0,90.165471,0,96.095116,0,102.02476,6,8.195026,0,90.165471,7,3.9218884,0,102.02476,6,8.195026,6,11.159848,7,3.9218884,7,9.8515325
E01002395,0,74.258766,0,76.493955,0,80.964333,0,85.434711,5,8.4207468,0,76.493955,6,1.9587095,0,85.434711,5,8.4207468,5,10.655936,6,1.9587095,6,6.4290872
E01002396,0,84.310714,0,87.236296,0,93.08746,0,98.938623,6,5.305091,0,87.236296,0,93.08746,0,98.938623,6,5.305091,6,8.2306728,7,0.91423245,7,6.765396
E01002397,0,77.902597,0,81.260199,0,87.975403,0,94.690607,5,12.064578,6,2.254576,0,87.975403,7,2.5173799,5,12.064578,6,2.254576,6,8.9697799,7,2.5173799
E01002398,0,90.341883,0,92.744977,0,97.551165,0,102.35735,6,11.33626,7,0.57175001,0,97.551165,0,102.35735,6,11.33626,7,0.57175001,7,5.3779382,7,10.184126
E01002399,0,84.436364,0,86.969455,0,92.035636,0,97.101818,0,84.436364,0,86.969455,0,92.035636,0,97.101818,6,5.4307403,6,7.9638312,0,92.035636,7,4.928591
E01002400,0,105.29416,0,109.11633,0,116.76069,9,5.8966102,0,105.29416,8,3.7755026,0,116.76069,0,124.40505,7,13.120929,8,3.7755026,0,116.76069,0,124.40505
E01002401,0,102.27857,0,106.16516,8,8.5974975,0,121.7115,7,10.105344,8,0.82432606,8,8.5974975,9,3.203065,7,10.105344,8,0.82432606,8,8.5974975,9,3.203065
E01002402,0,81.043831,0,84.236958,0,90.623212,0,97.009466,6,2.0382079,6,5.2313348,0,90.623212,0,97.009466,6,2.0382079,6,5.2313348,0,90.623212,0,97.009466
E01002403,0,108.30974,0,113.12952,0,122.76909,0,132.40866,8,2.9689092,8,7.7886926,0,122.76909,0,132.40866,8,2.9689092,8,7.7886926,9,4.2606556,0,132.40866
E01002404,0,89.211039,0,93.038193,0,100.6925,0,108.34681,6,10.205416,7,0.86496534,0,100.6925,0,108.34681,6,10.205416,7,0.86496534,7,8.5192725,0,108.34681
E01002405,0,94.111364,0,97.424084,0,104.04952,0,110.67496,0,94.111364,7,5.2508564,0,104.04952,0,110.67496,7,1.9381364,7,5.2508564,0,104.04952,0,110.67496
E01002408,0,84.938961,0,88.582842,0,95.870605,0,103.15837,6,5.9333377,6,9.5772192,0,95.870605,0,103.15837,6,5.9333377,6,9.5772192,0,95.870605,0,103.15837
E01002409,0,101.90162,0,105.25419,0,111.95931,0,118.66444,7,9.7283962,0,105.25419,0,111.95931,0,118.66444,7,9.7283962,0,105.25419,0,111.95931,0,118.66444
E01002410,0,110.82273,0,113.49355,0,118.83521,0,124.17687,8,5.4818962,8,8.1527239,9,0.32677549,9,5.6684309,8,5.4818962,8,8.1527239,9,0.32677549,9,5.6684309
E01002411,0,109.31494,0,111.9057,0,117.08723,0,122.26875,8,3.974104,8,6.5648679,0,117.08723,0,122.26875,8,3.974104,8,6.5648679,0,117.08723,0,122.26875
E01002412,0,125.39805,0,127.86839,0,132.80908,0,137.74976,9,6.889617,9,9.3599586,0,132.80908,0,137.74976,9,6.889617,9,9.3599586,0,132.80908,0,137.74976
E01002413,0,78.405195,0,81.596286,0,87.978469,0,94.360652,5,12.567175,6,2.5906629,0,87.978469,0,94.360652,5,12.567175,6,2.5906629,0,87.978469,0,94.360652
E01002414,0,68.101948,0,68.87831,0,70.431035,0,71.983759,0,68.101948,5,3.0402908,0,70.431035,0,71.983759,5,2.2639286,5,3.0402908,5,4.5930153,5,6.1457397
E01002415,0,109.31494,0,110.26598,0,112.16805,0,114.07013,0,109.31494,0,110.26597,0,112.16805,0,114.07013,8,3.974104,8,4.9251439,0,112.16805,0,114.07013
E01002416,8,5.3562468,8,6.7178209,0,114.7818,0,117.50495,8,5.3562468,8,6.7178209,8,9.440969,8,12.164117,8,5.3562468,8,6.7178209,8,9.440969,8,12.164117
E01002417,0,113.46136,0,114.57328,0,116.79713,0,119.02097,0,113.46136,0,114.57328,0,116.79713,0,119.02097,0,113.46136,0,114.57328,0,116.79713,0,119.02097
E01002418,0,111.45097,0,113.35679,0,117.16841,0,120.98003,0,111.45097,0,113.35679,0,117.16841,0,120.98003,8,6.1101429,0,113.35679,0,117.16841,0,120.98003
E01002419,0,103.53506,0,104.57042,0,106.64112,0,108.71182,0,103.53506,0,104.57042,0,106.64112,0,108.71182,7,11.361838,0,104.57042,0,106.64112,0,108.71182
E01002420,0,101.65032,0,103.6935,0,107.77984,0,111.86618,0,101.65032,0,103.6935,0,107.77984,0,111.86618,0,101.65032,0,103.6935,0,107.77984,0,111.86618
E01002421,0,110.94838,0,112.46837,0,115.50835,0,118.54834,0,110.94838,0,112.46837,0,115.50835,0,118.54834,8,5.6075455,8,7.1275383,0,115.50835,0,118.54834
E01002422,0,89.462338,0,92.173046,0,97.594464,0,103.01588,6,10.456714,0,92.173046,7,5.421237,7,10.842655,6,10.456714,7,0.0,7,5.421237,7,10.842655
E01002423,8,3.8484546,8,7.0477007,9,0.27858896,9,6.6770811,8,3.8484546,8,7.0477007,9,0.27858896,9,6.6770811,8,3.8484546,8,7.0477007,9,0.27858896,9,6.6770811
E01002424,0,96.75,0,99.468675,0,104.90602,0,110.34337,7,4.5767728,7,7.2954478,7,12.732798,8,5.0025439,7,4.5767728,7,7.2952671,7,12.732798,8,5.0025439
E01002425,0,89.462338,0,93.005046,0,100.09046,0,107.17588,6,10.456714,7,0.83181904,7,7.9172362,8,1.8350494,6,10.456714,7,0.83181904,7,7.9172362,8,1.8350494
E01002426,0,86.572403,0,89.481235,0,95.298901,0,101.11657,6,7.5667793,0,89.481235,7,3.1256736,0,101.11657,6,7.5667793,6,10.475612,7,3.1256736,7,8.943339
E01002427,0,90.216234,0,92.065667,0,95.764532,0,99.463398,0,90.216234,0,92.065667,0,95.764532,7,7.2901705,6,11.21061,4,39.395251,7,3.5913049,7,7.2901705
E01002428,0,99.765584,0,101.70104,0,105.57194,0,109.44285,7,7.5923572,7,9.5278096,8,0.23111035,8,4.102015,7,7.5923572,7,9.5278096,8,0.23111035,8,4.102015
E01002429,0,84.687662,0,87.956606,0,94.494494,0,101.03238,0,84.687662,6,8.9509828,7,2.3212664,7,8.859154,6,5.682039,6,8.9509828,7,2.3212664,0,101.03238
E01002430,0,113.71266,0,114.06517,0,114.77019,0,115.47521,0,113.71266,0,114.06517,0,114.77019,0,115.47521,0,113.71266,0,114.06517,0,114.77019,0,115.47521
E01002431,0,89.211039,0,89.478672,0,90.013938,0,90.549205,0,89.211039,0,89.478672,0,90.013938,0,90.549205,0,89.211039,6,10.473049,0,90.013938,0,90.549205
E01002432,0,91.347078,0,92.68988,0,95.375484,0,98.061088,0,91.347078,0,92.68988,0,95.375484,0,98.061088,0,91.347078,0,92.68988,0,95.375484,0,98.061088
E01002433,0,150.15097,0,153.10895,0,159.0249,0,164.94084,0,150.15097,0,153.10895,0,159.0249,0,164.94084,0,150.15097,0,153.10895,0,159.0249,0,164.94084
E01002434,0,101.14773,0,101.82542,0,103.1808,0,104.53618,0,101.14773,0,101.82542,0,103.1808,0,104.53618,0,101.14773,0,101.82542,0,103.1808,0,104.53618
E01002435,0,107.68149,0,108.13376,0,109.03828,0,109.9428,0,107.68149,0,108.13376,0,109.03828,0,109.9428,0,107.68149,0,108.13376,0,109.03828,0,109.9428
E01002436,0,115.09481,0,116.69462,0,119.89426,0,123.09389,0,115.09481,0,116.69462,0,119.89426,0,123.09389,0,115.09481,0,116.69462,0,119.89426,0,123.09389
E01002437,0,105.41981,0,105.93636,0,106.96948,0,108.00259,0,105.41981,0,105.93636,0,106.96948,0,108.00259,0,105.41981,8,0.59553116,0,106.96948,0,108.00259
E01002438,8,9.8796235,8,11.538798,9,1.6895432,9,5.0078923,8,9.8796235,0,116.87963,9,1.6895432,9,5.0078923,8,9.8796235,8,11.538798,9,1.6895432,9,5.0078923
E01002439,0,100.51948,0,102.46956,0,106.36971,0,110.26987,7,8.3462533,0,102.46956,8,1.0288832,8,4.929039,7,8.3462533,7,10.296331,8,1.0288832,8,4.929039
E01002440,7,5.9844936,7,8.6785665,8,0.89910828,8,6.287254,7,5.9844936,7,8.6785665,8,0.89910828,8,6.287254,7,5.9844936,7,8.6785665,8,0.89910828,8,6.287254
E01002441,0,116.97955,0,119.5414,9,6.1566666,0,129.78881,0,116.97955,0,119.5414,0,124.6651,0,129.78881,8,11.638714,9,1.0329625,9,6.1566666,9,11.280371
E01002442,8,11.010468,9,0.92617315,9,7.092792,10,0.091806929,8,11.010468,9,0.92617315,9,7.092792,10,0.091806929,8,11.010468,9,0.92617315,9,7.092792,10,0.091806929
E01002443,0,91.347078,0,93.968739,0,99.212061,0,104.45538,0,91.347078,0,93.968739,7,7.0388341,0,104.45538,6,12.341455,7,1.7955119,7,7.0388341,7,12.282156
E01002444,0,97.503896,0,100.94578,0,107.82956,0,114.71333,7,5.3306689,7,8.7725564,8,2.4887276,8,9.3725027,7,5.3306689,7,8.7725564,8,2.4887276,8,9.3725027
E01002445,0,77.274351,0,80.573965,0,87.173195,0,93.772425,5,11.436331,6,1.5683421,0,87.173195,0,93.772425,5,11.436331,6,1.5683421,0,87.173195,0,93.772425
E01002446,0,108.56104,0,111.22078,0,116.54028,0,121.85977,8,3.2202079,8,5.8799533,0,116.54028,0,121.85977,8,3.2202079,8,5.8799533,0,116.54028,0,121.85977
E01002447,0,92.85487,0,95.566232,0,100.98896,0,106.41168,7,0.68164293,0,95.566232,0,100.98896,0,106.41168,7,0.68164293,7,3.3930051,0,100.98896,0,106.41168
E01002448,0,91.095779,0,94.029063,0,99.895631,0,105.7622,0,91.095779,7,1.8558361,0,99.895631,0,105.7622,6,12.090156,7,1.8558361,0,99.895631,0,105.7622
E01002449,0,78.028247,0,80.9387,0,86.759608,0,92.580515,0,78.028247,0,80.9387,0,86.759608,0,92.580515,5,12.190227,6,1.933077,6,7.7539843,7,0.40728758
E01002450,0,96.624351,0,98.112366,0,101.0884,0,104.06443,0,96.624351,0,98.112366,0,101.0884,0,104.06443,7,4.4511235,7,5.9391385,7,8.9151685,7,11.891198
E01002451,0,93.106169,0,94.651731,0,97.742856,0,100.83398,0,93.106169,7,2.478504,0,97.742856,7,8.6607536,7,0.93294164,7,2.478504,7,5.5696288,7,8.6607536
E01002452,0,95.367857,0,97.027258,0,100.34606,0,103.66486,0,95.367857,0,97.027258,0,100.34606,0,103.66486,7,3.1946299,7,4.8540307,7,8.1728321,7,11.491634
E01002453,0,105.79675,0,108.0608,0,112.5889,0,117.11701,0,105.79675,8,2.7199727,0,112.5889,8,11.776175,8,0.45592217,8,2.7199727,8,7.2480737,8,11.776175
E01002454,0,103.15812,0,105.91244,0,111.42108,0,116.92973,0,103.15812,0,105.91244,0,111.42108,8,11.588894,7,10.98489,8,0.57160752,8,6.080251,8,11.588894
E01002455,0,101.65032,0,104.90314,0,111.40876,0,117.91438,7,9.4770975,0,104.90314,8,6.0679248,8,12.573546,7,9.4770975,7,12.729908,8,6.0679248,8,12.573546
E01002456,0,98.886039,0,101.70429,0,107.3408,0,112.9773,7,6.7128118,0,101.70429,8,1.9999642,8,7.6364684,7,6.7128118,7,9.5310639,8,1.9999642,8,7.6364684
E01002457,0,83.431169,0,86.584867,0,92.892263,0,99.19966,6,4.4255455,6,7.5792437,7,0.71903618,7,7.0264325,6,4.4255455,6,7.5792437,7,0.71903618,7,7.0264325
E01002458,0,108.93799,0,109.35195,0,110.17988,0,111.00781,0,108.93799,0,109.35195,0,110.17988,8,5.6669777,8,3.5971559,8,4.0111203,8,4.839049,8,5.6669777
E01002459,0,123.51331,0,124.01972,0,125.03253,0,126.04533,0,123.51331,0,124.01972,0,125.03253,0,126.04533,9,5.0048767,9,5.5112813,9,6.5240905,0,126.04533
E01002460,0,97.880844,0,98.8205,0,100.69981,0,102.57912,0,97.880844,0,98.8205,0,100.69981,0,102.57912,7,5.707617,7,6.6472731,7,8.5265853,7,10.405897
E01002461,0,113.08442,0,114.24919,0,116.57872,0,118.90826,0,113.08442,0,114.24919,0,116.57872,9,0.39982802,8,7.7435845,8,8.908354,8,11.237893,9,0.39982802
E01002462,0,107.68149,0,108.44603,8,4.6342782,0,111.50419,0,107.68149,0,108.44603,0,109.97511,8,6.1633554,8,2.3406624,8,3.105201,8,4.6342782,8,6.1633554
E01002463,0,107.68149,0,108.54295,0,110.26585,0,111.98875,0,107.68149,0,108.54295,0,110.26585,0,111.98875,8,2.3406624,8,3.2021144,8,4.9250183,8,6.6479222
E01002464,0,111.45097,0,112.92213,0,115.86443,0,118.80674,0,111.45097,0,112.92213,0,115.86443,9,0.29830335,8,6.1101429,8,7.5812958,8,10.523602,9,0.29830335
E01002465,0,94.111364,0,96.012413,0,99.814512,0,103.61661,0,94.111364,0,96.012413,0,99.814512,0,103.61661,0,94.111364,0,96.012413,0,99.814512,0,103.61661
E01002466,0,109.06364,0,110.09974,0,112.17195,0,114.24416,0,109.06364,0,110.09974,0,112.17195,0,114.24416,0,109.06364,0,110.09974,0,112.17195,0,114.24416
E01002467,0,95.870455,0,96.723702,0,98.430196,0,100.13669,0,95.870455,0,96.723702,0,98.430196,0,100.13669,0,95.870455,0,96.723702,0,98.430196,0,100.13669
E01002468,0,109.81753,0,110.95963,0,113.24384,0,115.52804,0,109.81753,0,110.95963,0,113.24384,0,115.52804,0,109.81753,0,110.95963,0,113.24384,0,115.52804
E01002469,0,111.07403,0,111.86265,0,113.4399,0,115.01715,0,111.07403,0,111.86265,0,113.4399,0,115.01715,0,111.07403,0,111.86265,0,113.4399,0,115.01715
E01002470,0,84.564432,0,86.411567,0,90.105838,0,93.800109,0,84.564432,0,86.411567,0,90.105838,0,93.800109,0,84.564432,0,86.411567,0,90.105838,0,93.800109
E01002471,0,104.41461,0,105.19772,0,106.76394,0,108.33016,0,104.41461,0,105.19772,0,106.76394,0,108.33016,0,104.41461,0,105.19772,0,106.76394,0,108.33016
E01002472,6,9.2095947,0,89.847481,7,0.93878108,7,4.2033079,6,9.2095947,0,89.847481,0,93.112008,7,4.2033079,6,9.2095947,6,10.841858,7,0.93878108,7,4.2033079
E01002473,10,0.88402609,10,2.5145149,10,5.7754925,10,9.0364701,10,0.88402609,10,2.5145149,10,5.7754925,10,9.0364701,10,0.88402609,10,2.5145149,10,5.7754925,10,9.0364701
E01002474,0,106.425,0,108.09587,8,6.0967864,0,114.77936,8,1.0841689,8,2.7550414,8,6.0967864,8,9.4385314,8,1.0841689,8,2.7550414,8,6.0967864,8,9.4385314
E01002475,7,5.9589157,7,7.990251,7,12.052922,8,2.9479886,7,5.9589157,7,7.990251,7,12.052922,8,2.9479886,7,5.9589157,7,7.990251,7,12.052922,8,2.9479886
E01002476,8,9.7539741,8,10.617185,8,12.343607,9,0.90242542,8,9.7539741,0,115.95802,8,12.343607,9,0.90242542,8,9.7539741,8,10.617185,8,12.343607,9,0.90242542
E01002477,6,3.6716494,6,4.7381862,6,6.8712599,0,88.009957,0,82.677273,0,83.74381,6,6.8712599,0,88.009957,6,3.6716494,6,4.7381862,6,6.8712599,6,9.0043335
E01002478,0,95.116558,0,96.438679,7,6.9096917,0,101.72716,7,2.9433312,7,4.2654514,0,99.082919,7,9.5539321,7,2.9433312,7,4.2654514,7,6.9096917,7,9.5539321
E01002479,0,107.05325,0,109.51547,0,114.43992,0,119.36437,0,107.05325,0,109.51547,0,114.43992,0,119.36437,0,107.05325,0,109.51547,0,114.43992,0,119.36437
E01002480,0,126.2776,0,127.23731,0,129.15673,0,131.07615,0,126.2776,0,127.23731,0,129.15673,0,131.07615,0,126.2776,9,8.7288722,0,129.15673,0,131.07615
E01002481,0,94.613961,0,97.405073,0,102.9873,0,108.56952,0,94.613961,0,97.405073,0,102.9873,0,108.56952,0,94.613961,7,5.2318457,0,102.9873,0,108.56952
E01002482,9,0.9840975,9,1.5098646,9,2.5613989,9,3.6129332,9,0.9840975,9,1.5098646,9,2.5613989,9,3.6129332,9,0.9840975,9,1.5098646,9,2.5613989,9,3.6129332
E01002483,0,105.29416,0,107.86333,0,113.00169,0,118.14004,0,105.29416,0,107.86333,0,113.00169,0,118.14004,7,13.120929,8,2.5225022,0,113.00169,0,118.14004
E01002484,6,5.1794416,6,7.6881566,0,91.71121,7,4.5554124,6,5.1794416,6,7.6881566,6,12.705586,7,4.5554124,6,5.1794416,6,7.6881566,6,12.705586,7,4.5554124
E01002485,0,107.55584,0,110.27701,0,115.71933,0,121.16166,0,107.55584,0,110.27701,0,115.71933,0,121.16166,8,2.2150131,8,4.9361759,0,115.71933,0,121.16166
E01002486,0,106.1737,0,110.52682,0,119.23307,0,127.93931,8,0.83287022,8,5.185992,0,119.23307,0,127.93931,8,0.83287022,8,5.185992,0,119.23307,0,127.93931
E01002487,0,93.734416,0,96.818278,0,102.986,0,109.15373,7,1.5611884,0,96.818278,0,102.986,0,109.15373,7,1.5611884,7,4.6450507,0,102.986,0,109.15373
E01002488,0,90.593182,0,93.175088,0,98.338899,0,103.50271,0,90.593182,0,93.175088,0,98.338899,0,103.50271,6,11.587559,7,1.0018603,0,98.338899,0,103.50271
E01002489,0,88.080195,0,90.202927,0,94.448393,0,98.693858,0,88.080195,0,90.202927,0,94.448393,0,98.693858,6,9.0745715,6,11.197304,0,94.448393,0,98.693858
E01002490,0,107.30455,0,110.14812,0,115.83526,0,121.5224,8,1.9637144,8,4.8072848,0,115.83526,0,121.5224,8,1.9637144,8,4.8072848,0,115.83526,0,121.5224
E01002491,0,75.892208,0,78.753344,0,84.475616,0,90.197889,0,75.892208,0,78.753344,0,84.475616,0,90.197889,5,10.054188,0,78.753344,6,5.4699932,6,11.192266
